,can,active,decoy,other
41,ONC(=O)CCCCCCC(=O)Nc3cccc(c1cnnn1Cc2ccccc2)c3,1,0,0
42,CCC[C@@H]2[C@@H](CC(C)C)C(=O)N([C@@H](Cc1ccc(OC)cc1)C(=O)NCCCCCC(=O)NO)C2=O,1,0,0
43,ONC(=O)c3ccc(CN1CC(=O)Nc2ccccc12)cc3,1,0,0
44,CCC(C)[C@@H]3NC(=O)[C@H](CCOc1ccccc1)NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]2CCCCN2C3=O,1,0,0
45,ONC(=O)c2ccc(NC(=O)CCc1ccccc1)cc2,1,0,0
46,S=c2[nH]cc(c1ccncc1)[nH]2,1,0,0
47,ONC(=O)\C=C\c4ccc(CNCCCn2c1ccccc1c3ccccc23)cc4,1,0,0
48,SCCCCCCC(=O)Nc2cccc(Oc1ccccc1)c2,1,0,0
49,ONC(=O)CCC2=CCCN(CCCCc1ccccc1)C2=O,1,0,0
50,CC(C)C[C@H]3CC(=O)NC(C)(C)C(=O)N[C@@H](CCCCCC(O)=O)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)N3,1,0,0
51,ONC(=O)\C=C\c4ccc3n(CCN1CCCC1)c(CCc2ccccc2)nc3c4,1,0,0
52,O=C(CCCCCCOc2cccc(c1ccccc1)c2)c3ncco3,1,0,0
53,ONC(=O)\C=C\c2ccc(C(=O)N/N=C/c1ccc(O)c(O)c1O)cc2,1,0,0
54,C[C@@H](c1ccccc1)n3c(c2cccc(/C=C/C(=O)NO)c2)nc4ccccc34,1,0,0
55,COc1cccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc12,1,0,0
56,Cc3nc(Cc1ccccc1)n(CCc2ccccc2)c3c4cccc(/C=C/C(=O)NO)c4,1,0,0
57,ONC(=O)\C=C\c4ccc(CN3CCC(c1c[nH]c2ccccc12)CC3)cc4,1,0,0
58,SCCCCCCC(=O)Nc2nc1ccccc1s2,1,0,0
59,ONC(=O)CCCCCCNC(=O)C2Cc1ccccc1O2,1,0,0
60,O=C(CCCCC[C@@H]4NC(=O)C1CCCN1C(=O)C(Cc2ccccc2)NC(=O)[C@H](Cc3ccccc3)NC4=O)[C@@H]5CO5,1,0,0
61,ONC(=O)\C=C\c3ccc(CNCCCc1c[nH]c2ccccc12)cc3,1,0,0
62,CC(C)C[C@H]2C(=O)N([C@@H](Cc1ccccc1)C(=O)NCCCCCC(=O)NO)C(=O)C23CCCC3,1,0,0
63,ONC(=O)/C=C/C#Cc2ccc(NS(=O)(=O)c1ccccc1)cc2,1,0,0
64,Cn2cc(C(=O)Cc1ccccc1)cc2/C=C/C(=O)NO,1,0,0
65,CCC(C)[C@@H]3NC(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CCCCCN(O)C=O)NC(=O)[C@@H]2CCCN2C3=O,1,0,0
66,COc3ccc2[nH]cc(CCNCc1ccc(/C=C/C(=O)NO)cc1)c2c3,1,0,0
67,ONC(=O)C3CCC(CNC(=O)c2ccc(c1ccccc1)cc2)CC3,1,0,0
68,ONC(=O)CCCCCCC(=O)Nc3cccc(c1cnnn1CC(O)c2cccc(Br)c2)c3,1,0,0
69,ONC(=O)\C=C\c3cccc(C(=O)c2cc1ccccc1[nH]2)c3,1,0,0
70,ONC(=O)\C=C\c4ccc(CNCCc2cn(CC1CC1)c3ccccc23)cc4,1,0,0
71,CC(C)C[C@@H]2CC(=O)N([C@@H](CC1CCCCC1)C(=O)NCCCCCC(=O)NO)C2=O,1,0,0
72,CC(C)n2c(c1cccc(/C=C/C(=O)NO)c1)nc3ccccc23,1,0,0
73,ONC(=O)c3ccc(CNC(=O)c1cccc2ccccc12)cc3,1,0,0
74,ONC(=O)CCCCCCC(=O)Nc3cccc(c2cn(CC(O)c1cccc(Br)c1)nn2)c3,1,0,0
75,O=C(CCCCCCNc2ccc1ccccc1c2)c3ncco3,1,0,0
76,ONC(=O)CCCCC[C@@H]4NC(=O)[C@H]1CCCN1C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccccc3)NC4=O,1,0,0
77,COC(=O)[C@@H]1Cc2cccc(C[C@H](NC(C)=O)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N1)c2,1,0,0
78,ONC(=O)CCC2=CCCN(CCCc1ccccc1)C2=O,1,0,0
79,ONC(=O)CCCCCN(CCCc1ccccc1)C(=O)NC(=O)c2ccccc2,1,0,0
80,ONC(=O)CCCCCCNC(=O)c1ccc[nH]1,1,0,0
81,COc3ccc(c2csc(NC(=O)CCCCCCC(=O)c1ncco1)n2)cc3,1,0,0
82,C[C@H]3NC(=O)[C@H](C)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC3=O,1,0,0
83,CCN3CCC[C@@H](n1c(C)c(C)nc1c2cccc(/C=C/C(=O)NO)c2)C3,1,0,0
84,CC1C(C(=O)NCCCCCCC(=O)NO)Cc2ccccc12,1,0,0
85,ONC(=O)\C=C\c4ccc(CNCCc2c[nH]c3ccc(OCc1ccccc1)cc23)cc4,1,0,0
86,Cc3nc(c1cccc(/C=C/C(=O)NO)c1)n(CCN2CCOCC2)c3C,1,0,0
87,ONC(=O)c4ccc(CN2[C@@H](Cc1ccccc1)C(=O)Nc3ccccc23)cc4,1,0,0
88,Nc2cccc(c1cc(C(=O)NCCCCCCC(=O)NO)no1)c2,1,0,0
89,ONC(=O)\C=C\c3ccc2c(=O)n(Cc1ccccc1)c(=O)c2c3,1,0,0
90,O=C(CCCCCCC(=O)c1ncco1)Nc3cccc(c2ccccc2)c3,1,0,0
91,O=C(CCCCCCc3nnc(c2ccc(c1ccccc1)cc2)o3)c4ncco4,1,0,0
92,ONC(=O)CCSc2nc(O)cc(Cc1ccccc1)n2,1,0,0
93,Cn1c(/C=C/C(=O)NO)ccc1C(=O)Cc2ccccc2,1,0,0
94,ONC(=O)\C=C\c2ccc(CNCCOc1ccccc1)cc2,1,0,0
95,ONC(=O)\C=C\c3ccc(CN(CCCc1ccccc1)Cc2ccccn2)cc3,1,0,0
96,ONC(=O)\C=C\c4cccc(c2nc1ccccc1n2CCN3CCOCC3)c4,1,0,0
97,Cn3cc(/C=C/C(=O)c1cccc2ccccc12)cc3/C=C/C(=O)NO,1,0,0
98,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)CC(=O)C[C@@H](\C=C\CCS)OC(=O)[C@H](C(C)C)NC1=O,1,0,0
99,ONC(=O)CCCCCCn2c(=O)c1ccccc1c2=O,1,0,0
100,c1cc2c(cc1c3ccsc3)C(=O)N4CC[C@@H]([C@H]4C(=O)N2)NC(=O)N5CCOCC5,0,1,0
101,CCCCN(c1c(n(c(=O)[nH]c1=O)CC(C)C)N)C(=O)CSc2ccccc2Cl,0,1,0
102,CC(C)CC(=O)N[C@H](c1ccccc1)C(=O)NCc2ccccc2COC(C)C,0,1,0
103,CC[NH+](CC)[C@H](CNC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](O2)C)c3ccccc3Cl,0,1,0
104,C[C@@H](c1nc(nc(n1)N(C)C)N)[NH+]2CCN(CC2)Cc3cccc(c3)C(F)(F)F,0,1,0
105,CCOc1cc(ccc1OC)N[C@@H](c2cccs2)C3CC3,0,1,0
106,c1cc(sc1)/C=N/Nc2[nH]nc(n2)SCC(=O)N,0,1,0
107,CCCC[C@@H](c1[nH]c(c[nH+]1)c2ccc(cc2)C(C)(C)C)N,0,1,0
108,COC(=O)C[NH2+][C@@H](c1ccccc1)c2cc(ccc2/N=C/c3ccccc3O)Br,0,1,0
109,CC[C@H]([C@@H](C(F)(F)F)Sc1[nH]c2cc(ccc2n1)OC)[NH3+],0,1,0
110,Cc1ccc(cc1)c\2cc3ccccc3o/c2=[NH+]\NC(=S)Nc4ccccc4,0,1,0
111,COc1c(ccc2c1nc(s2)N3CCN(CC3)CCNC(=O)CS(=O)(=O)c4ccccc4)Cl,0,1,0
112,Cc1ccc2c(c1)/C(=N\O[C@@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)O)O)NC(=O)C)/C(=O)N2CCOc4ccccc4C,0,1,0
113,Cc1ccc(o1)[C@H](C)Nc2cccc(c2C)S(=O)(=O)N,0,1,0
114,C[C@H](CCc1ccc(cc1)O)NC(=O)NC[C@@H](c2ccco2)[NH+]3CCCCC3,0,1,0
115,Cc1ccc(s1)C(=O)NNC(=O)[C@@H]2C[C@@H]2c3ccco3,0,1,0
116,C[C@@H](c1ccc(cc1O)O)[NH2+][C@@H](CC(C)C)C(=O)[O-],0,1,0
117,CCOc1cc(ccc1OC)N[C@H](C)c2ccccc2Cl,0,1,0
118,C[C@H](C(C)C)Nc1cc(cc[nH+]1)c2c([nH]c(n2)SCC(=O)OC)c3ccc(cc3)F,0,1,0
119,Cc1ccc(c(c1)Cl)S(=O)(=O)N[C@H]2CCCCC[C@H]2[NH3+],0,1,0
120,C[C@H]1CN(C[C@@H](O1)C)CCCNC(=O)Nc2nnc(s2)C(F)F,0,1,0
121,CCOC(=O)c1c(c(c(s1)NC(=O)CSc2nc([nH]n2)N/N=C/c3cccc4c3cccc4)C#N)C,0,1,0
122,Cc1cc(c(c(c1)Cl)NC(=S)NC[C@H](c2ccc(cc2)OC)[NH+]3CCCC3)C,0,1,0
123,CCC(CC)NC(=O)[C@@H](C)[NH+]1CCCN(CC1)C(=O)Nc2cccc(c2)Cl,0,1,0
124,Cc1ccc(c(c1)NC(=O)N2CCC(CC2)(C(=O)N)[NH+]3CCCCC3)C,0,1,0
125,Cc1ccccc1NC(=O)C(=O)NC[C@@H](COc2cccc(c2)C(F)(F)F)O,0,1,0
126,c1cc(c(cc1F)[N-]S(=O)(=O)c2ccc(cc2F)S(=O)(=O)N)F,0,1,0
127,C[C@@H](COc1ccc(cc1F)F)NC(=O)Nc2ccc(c(c2)NC(=O)C)F,0,1,0
128,C[C@H]1C(=C(C(=N1)C(=O)COc2ccccc2C(=O)N)C)C(=O)OC,0,1,0
129,C[C@@H]([C@@H]1CCCO1)NC(=O)Nc2cc(ccc2OC(F)F)[N+](=O)[O-],0,1,0
130,C[C@@H]1CCCCC1=NNC(=O)C(=O)N/N=C\2/CCCC[C@H]2C,0,1,0
131,C[C@H](C(=O)NC(=O)NCC=C)[NH2+]CC1(CCOCC1)c2ccc(cc2)Cl,0,1,0
132,CCCN(CC1CC1)C(=O)N[C@H](C)c2ccc(c(c2)OC)OC(C)C,0,1,0
133,c1c(cnc(c1Cl)NC2CC[NH+](CC2)CC(=O)N)C(F)(F)F,0,1,0
134,CC(C)c1c2c(c3c4c(c(ncn4)NCCO)sc3n1)CCC2,0,1,0
135,CCOc1ccc(cc1C)S(=O)(=O)N[C@H]2CCCC[C@@H]2[NH3+],0,1,0
136,CCCN(CCC)S(=O)(=O)NCC1(CCCCCC1)[NH3+],0,1,0
137,c1ccc2c(c1)C(=O)N([C@H](N2)c3ccc(cc3)OCC(=O)N)c4ccc(cc4)Cl,0,1,0
138,c1cc(c(cc1C(=O)OCC(=O)Nc2c(ccs2)C(=O)N)Cl)Cl,0,1,0
139,Cc1ccccc1n2c(c(cn2)C[C@@H](C(=O)OC)N)C,0,1,0
140,C[C@@H](C(=O)NCC(C)C)Sc1nnc(s1)Nc2ccc(cc2)SC(F)F,0,1,0
141,CC(C)CCNc1c(c(ncn1)n2cnc3c2cccc3)N,0,1,0
142,C1CCC(CC1)(CNC(=O)N2CCC[C@H](C2)C(=O)NC3CC3)N4CCOCC4,0,1,0
143,CC1(Cc2c(sc3c2c(nc(n3)SCC(=O)N)N4CC[NH+](CC4)CC=C)CO1)C,0,1,0
144,CC1(CC(CC([NH2+]1)(C)C)NC(=S)NCCCOC)C,0,1,0
145,CC[NH+](CC)c1ccc(cc1)CN(C[C@@H]2CCCO2)C(=O)NC3CCCCC3,0,1,0
146,c1cc(c(cc1N[C@@H]2CCCC[C@@H]2O)C(F)(F)F)[N+](=O)[O-],0,1,0
147,Cc1ccc(cc1)NC(=O)NC[C@H]2CCC[NH+](C2)[C@@H](C)C(=O)Nc3cccc4c3cccn4,0,1,0
148,CCCc1ccc(cc1)[C@@H](c2cccs2)NC(=O)Cc3c4ccccc4c(=O)[nH]n3,0,1,0
149,Cc1ccc(c(c1)NC(=O)CSc2nnc(s2)Nc3ccc(c(c3)C)C)C,0,1,0
150,C[C@@H](c1ccc(cc1)F)NC(=O)CN2C(=O)[C@](NC2=O)(C)C(C)C,0,1,0
151,CCCCCn1c(=O)c2c3c(sc2n(c1=O)CCCC)CCC3,0,1,0
152,c1cc(c(cc1NC(=O)C(=O)NCCC23CC4CC(C2)CC(C4)C3)C(=O)N)F,0,1,0
153,COc1cc(c(cc1Cl)OC)NS(=O)(=O)c2c[nH]nc2,0,1,0
154,Cc1ccc(cc1)NCc2nnc(n2c3ccccc3)SCC(=O)Nc4c(c5c(s4)CCCC5)C#N,0,1,0
155,CCC[C@H](CC)NC(=O)N[C@H](C1CCCCC1)C(=O)[O-],0,1,0
156,CCOc1ccc(cc1)CCNC(=O)c2cc3n(n2)C[C@](N(C3=O)C)(C)C(=O)NCc4ccc(cc4)F,0,1,0
157,C[C@@H](C(=O)NC(=O)N)Nc1cccc(c1)COC[C@@H]2CCCCO2,0,1,0
158,C[C@@H]1CCC[NH+](C1)CCCNC(=O)N2CCC[C@H](C2)C(=O)NC3CC3,0,1,0
159,Cc1ccc(cc1Nc2c(c(ncn2)NCCC(C)C)N)Cl,0,1,0
160,c1ccc2=[NH+]C(=O)[C@@H]([NH+]=c2c1)CSc3nnc(s3)NC(=O)C4CCCCC4,0,1,0
161,CCCC[C@H](CC)CNC(=O)[C@@H]1CC(=O)N(C1)C2CCCCC2,0,1,0
162,CNC(=O)c1cc(ccc1F)NC(=O)NCc2cccnc2OC3CCCC3,0,1,0
163,Cc1c(c2n(n1)[C@@H]3C=CN(C(=O)C3=CN2)c4[nH]ncn4)c5ccc(cc5)Cl,0,1,0
164,Cc1c[nH+]c(cc1OCc2ccccc2O)[C@@H](Cc3cccc4c3cccc4)CO,0,1,0
165,c1ccc2c(c1)c(c(s2)C(=O)O/N=C(/c3ncon3)\N)Cl,0,1,0
166,CCOc1ccccc1[C@@H]2C(=C(NC(=O)N2)CN3CCN(CC3)c4ccccc4C)C(=O)OC,0,1,0
167,C[C@H](C(=O)NNC(=O)c1cc(ccc1Cl)Cl)NC(=O)N,0,1,0
168,CC(C)(C)OC(=O)NCCNC(=O)NC1CCCC1,0,1,0
169,CCCC[C@H](C)Nc1cc(ccc1F)S(=O)(=O)C,0,1,0
170,CCCOc1c(cc(cc1Cl)C(=O)O[C@@H](C)C(=O)N[C@@](C)(C#N)C(C)C)OC,0,1,0
171,C[C@H](c1ccccc1)NC(=O)CCNc2c3ccccc3nc(n2)c4ccccc4Cl,0,1,0
172,C[C@H]1CCC[C@H](C1)NC(=O)C(C)(C)NC(=O)NC,0,1,0
173,C[C@H](C(=O)OC)NC(=O)CNS(=O)(=O)c1ccc(cc1)F,0,1,0
174,CCCOc1ccc(cc1)C(=O)[C@H]2[C@@H](NC(=O)N[C@@]2(C(F)(F)F)O)c3ccc(o3)c4cccc(c4)F,0,1,0
175,Cc1cc(cc(c1C)N)S(=O)(=O)N(C)C[C@H](C)C#N,0,1,0
176,COc1ccc(cc1N)c2cn3cccc(c3[nH+]2)OCc4ccc(cc4)F,0,1,0
177,Cc1cc(c(cc1Cl)C(C)C)OC[C@H](C[NH+](C)CC(=O)N)O,0,1,0
178,CC(C)(C)NC(=O)CNC(=O)NCc1ccc(s1)Br,0,1,0
179,CCCC[C@@H](C(=O)N(C1CC1)[C@@H](C)c2ccccc2Cl)NC(=O)N,0,1,0
180,CCCCN(CC(=O)N)c1c(cc(cn1)N)C#N,0,1,0
181,C[C@H]1CCCCN1c2c(c(ncn2)NC3CCCCCC3)N,0,1,0
182,CCOC(=O)C1=C(OC(=C([C@@H]1c2cccc(c2)Cl)C(=O)N)N)C,0,1,0
183,c1cc(ccc1CSC[C@@H](COc2ccc(cc2)Cl)O)Cl,0,1,0
184,CCCN(Cc1ccccc1O)C(=O)NC[C@H](c2cccs2)[NH+]3CCCC3,0,1,0
185,CCc1cc(c(s1)NC(=O)C(=S)N/N=C/c2ccccc2O)C(=O)OCC,0,1,0
186,CCOC(=O)C1=C(NC(=O)N[C@H]1c2cccs2)COC(=O)Cc3ccc(cc3)OCc4c(noc4C)C,0,1,0
187,c1cc(c(cc1N)NC(=O)c2ccc(s2)[N+](=O)[O-])F,0,1,0
188,Cc1cc(c(cc1C)C[NH2+]CCCN2C(=O)C3(CCCC3)NC2=O)C,0,1,0
189,CCOCCOc1nc(n(n1)c2ccc(cc2)NC[C@H](COCC(C)C)O)c3ccccc3F,0,1,0
190,Cc1ccc(c(c1)OCC(=O)NNC(=O)CSCc2ccc(cc2)F)C(C)C,0,1,0
191,COC(=O)c1ccccc1NC(=O)CN2c3ccccc3[C@](C2=O)(c4cccc(c4)F)O,0,1,0
192,CCc1ccc(cc1)[C@@H](c2cccc(c2)F)[NH2+]CC(=O)NC(=O)NCC,0,1,0
193,CCO[C@@H]1CN(CCN1)c2ccc(cc2c3ccccc3O)O,0,1,0
194,c1ccc(cc1)C(=NNC(=O)C[C@H](c2cccs2)NC(=O)N)c3ccccc3,0,1,0
195,CCCOc1cccc(c1)C(=O)NC(=S)Nc2cc(c(c(c2)Cl)O)Cl,0,1,0
196,COCCc1ccc(cc1)O[C@@H](C[NH3+])c2ccc(cc2)Br,0,1,0
197,CCCCN(c1c(n(c(=O)[nH]c1=O)CCC)N)C(=O)COC(=O)c2ccc(cc2)n3c(ccc3C)C,0,1,0
198,CC(C)[C@@H](C(=O)NC(C)(C)C)NC(=O)[C@H]1CN(CC12CC[NH2+]CC2)C(=O)c3cccc(c3)Cl,0,1,0
199,c1ccc(cc1)N2C(=O)[C@H](C(=N2)N)[C@H](c3ccc(cc3)Cl)O,0,1,0
200,CCOC(=O)[C@@]1(CCCC1=O)c2cc(c(cc2NS(=O)(=O)N(C)C)Cl)NS(=O)(=O)N(C)C,0,1,0
201,c1ccc(cc1)c2c(c(oc2c3ccccc3)/N=C/c4ccc(c(c4)O)O)C#N,0,1,0
202,C[C@H](c1ccc(cc1Cl)Cl)NC(=O)Nc2cccc(c2)COCc3ccco3,0,1,0
203,COC1=CC(=CNNc2cccc3c2nccc3)C=C(C1=O)OC,0,1,0
204,CCCOc1ccc(cc1)C(=O)Nc2c(c3c(s2)C[C@@H](CC3)C(C)(C)C)C(=O)N[C@H]4CCS(=O)(=O)C4,0,1,0
205,CCC[C@]1(CC[NH2+]C1)C(=O)N[C@@H]2CCC[C@@H](C2)C(=O)[O-],0,1,0
206,C[C@@H](CCc1[nH]c2ccc(cc2n1)NC(=O)C3CCCCC3)O,0,1,0
207,CCCCN(CC(=O)N)C(=O)c1csc(n1)c2cccs2,0,1,0
208,CC1CCN(CC1)c2cc(c(cc2/C=C(\C#N)/c3c(c(n(n3)CCO)N)C#N)[N+](=O)[O-])N4CCC(CC4)C,0,1,0
209,CC(C)c1cc(n[nH]1)C[NH+]2CCN([C@@H](C2)CCO)C3CC[NH+](CC3)C,0,1,0
210,Cc1ccccc1OCc2c(ccc(n2)N)Cl,0,1,0
211,Cc1ccc2c(c1)s/c(=N/C(=O)CS[C@@H]3NC(=NS3)SC)/[nH]2,0,1,0
212,Cc1cccc(c1)N[C@@H](c2ccc(cc2)SC)C(=O)OC,0,1,0
213,Cc1c(ccc(c1OC)[C@H]2[C@H]3[C@@H](C(=O)N(C3=O)C4CCCCC4)[C@@]([NH2+]2)(Cc5ccc(cc5)O)C(=O)[O-])OC,0,1,0
214,CCCC[C@@H](CC)[C@@H](c1c(cc(cc1F)OC)F)O,0,1,0
215,CNc1c(cc(cn1)Br)C(=O)Nc2cnn(c2)CCOC,0,1,0
216,CCc1ccccc1NC(=S)/N=C(\NC[C@@H]2CCCO2)/Nc3nc(cc(n3)C)C,0,1,0
217,C[C@@H](CNC(=O)Nc1ccc(cc1F)Cl)Cn2cccn2,0,1,0
218,C[C@H](c1ccccc1)NC(=O)CN2CC(Oc3c2cc(cc3)N)(C)C,0,1,0
219,Cc1cc(c(c(c1)c2c3c([nH]n2)C(=O)N([C@H]3c4ccccc4F)CCO)O)C,0,1,0
220,CC[C@H](C)N(C)S(=O)(=O)c1cc(ccc1OC)N,0,1,0
221,c1cc(c(c(c1)Cl)[C@H]2CC[C@@H](C2)O)F,0,1,0
222,CC(C)CN(CC(C)C)c1c(c(ncn1)NC2CCCCCC2)N,0,1,0
223,c1ccc2=[NH+]CC(=c2c1)C3=NN[C@@H](N3C4CC4)SCC(=O)c5ccc6c(c5)CCC(=O)N6,0,1,0
224,C[C@@H]1CCCN(C1)c2c(c(ncn2)NCc3ccco3)N,0,1,0
225,CCCCn1c(c(c(=O)[nH]c1=O)N(C2CCCC2)C(=O)CSc3nnc(o3)c4ccc(cc4)C)N,0,1,0
226,C[C@@H](c1ccc(cc1)F)NC(=O)[C@H](C)Sc2nnc(n2N)c3ccco3,0,1,0
227,C[C@]12CC[C@H]([C@@]([C@H]1Cc3c(nc(s3)NC(=O)CSC)[C@H]2CC(=O)N4CCCCC4)(C)CO)O,0,1,0
228,CCCNS(=O)(=O)N[C@H](CC(C)C)c1nc(c(s1)C)C,0,1,0
229,c1cc2c(cc1CO)[nH]cc2[C@@H](C(=O)[O-])[NH+]3CCCN(CC3)c4ccc(cn4)C(F)(F)F,0,1,0
230,Cn1c(cnc1NCc2cccc(c2O)OC)c3ccc(cc3)c4ccccc4,0,1,0
231,CN(c1cccc(c1)F)c2ccc3c(c2N)ncs3,0,1,0
232,CC[C@@H](c1cccs1)NS(=O)(=O)c2ccc(s2)CC[NH3+],0,1,0
233,CC(C)N1CC[C@](C1)(C#N)N,0,1,0
234,CC[NH+](CC)c1ccc(cc1)c2c(n3c4ccc(cc4sc3n2)Cl)NCCOC,0,1,0
235,COc1ccc(cc1Br)[C@H](CC2(CCCC2)CC(=O)[O-])O,0,1,0
236,Cc1cc(c(cc1OC)C)C(=O)CSc2nnc(n2CC(C)C)[C@H](CO)NC(=O)c3ccc(cc3)Cl,0,1,0
237,C[C@H](c1ccc(s1)Cl)NC(=O)[C@H](C)OCCC(C)C,0,1,0
238,c1cc(cc(c1)O)[C@H]2c3cccn3CCC[NH+]2Cc4cc(ccc4O)O,0,1,0
239,c1cc(ccc1OCc2nnc(n2N)SCC(=O)NCC3(CCCCC3)N4CCOCC4)F,0,1,0
240,C[C@@]12C[C@@H](CC(C1)(C)C)[NH+](C2)CC(=O)Nc3c4cc(ccc4[nH]c3C(=O)OC)Cl,0,1,0
241,CC(C)CNC(=O)NNc1c(cc(c(n1)Cl)Cl)Cl,0,1,0
242,CN(C)[C@H](CNS(=O)(=O)c1ccc2c(c1)[nH]c(=O)[nH]2)c3ccccc3Cl,0,1,0
243,c1ccc(c(c1)CS(=O)(=O)NCc2nnc(o2)S(=O)(=O)Cc3ccc(cc3Cl)Cl)Cl,0,1,0
244,CC(C)c1ccc(cc1)[C@H](C(C)C)NC(=O)CN2CCN(CC2)c3ccccc3O,0,1,0
245,CCCn1c(=O)[nH]nc1S[C@H](c2cc(cs2)Br)[C@@H](CC)[NH3+],0,1,0
246,CCCCNC(=O)[C@@H](c1c(cc(cc1O)O)O)N(CCC)C(=O)CC,0,1,0
247,CCCC[C@@H](CC)CNC(=O)CCn1c(=O)ccc(n1)c2cc(ccc2C)C,0,1,0
248,c1ccc2=[NH+]CC(=c2c1)C[C@H]3N[C@H](ON3)C(=O)NC4CCCCC4,0,1,0
