,can,active,decoy,other
33,CC(C)(C)CN5CCC(NC(=O)c4csc(NC(=O)c3ccc2cc1C(=O)NCC(C)(C)n1c2c3)n4)CC5,1,0,0
34,Clc3cc(c2cc1C(=O)NCCc1[nH]2)ccn3,1,0,0
35,O=C4NCCc5[nH]c(c3ccnc(c2ccc1ccccc1c2)c3)cc45,1,0,0
36,CN(Cc1ccccc1)C(=O)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,1,0,0
37,COc4ccc(n3cc(c2ccc1CCNC(=O)c1c2)c(N)n3)cc4,1,0,0
38,NCC4CNC(=O)c3cc2ccc(C(=O)Nc1cccnc1)cc2n3C4,1,0,0
39,CC4CNC(=O)c5cc3ccc(C(=O)Nc2nc(C(=O)NC1CCN(CC(C)(C)C)CC1)cs2)cc3n45,1,0,0
40,O=C(NC1CC1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,1,0,0
41,O=c4[nH]cnc5[nH]c(c3ccnc(/C=C/c2ccc(CN1CCOCC1)cc2)c3)cc45,1,0,0
42,CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1cccc(C#N)c1)cc2c34,1,0,0
43,O=C1NCCCn3c1cc4ccc(C(=O)Nc2cccnc2)cc34,1,0,0
44,O=C(Nc3cc(c2cc1c(=O)[nH]cnc1[nH]2)ccn3)c5ccc(C4CCCC4)cc5,1,0,0
45,CC3CNC(=O)c4cc2ccc(C(=O)Nc1nc(C(=O)NCC(C)(C)C)cs1)cc2n34,1,0,0
46,Nc3nccc(c2cc1C(=O)NC[C@H](CCF)c1[nH]2)n3,1,0,0
47,CCN(CC)Cc4ccc(\C=C\c3cc(c2cc1c(=O)[nH]cnc1[nH]2)ccn3)cc4,1,0,0
48,COc5cccc(c4cccc(n3cc(c2ccc1C(=O)NCCc1c2)c(N)n3)c4)c5,1,0,0
49,Nc4nn(c3cccc(c2ccc1CC(=O)Nc1c2)c3)cc4c6ccc5C(=O)NCCc5c6,1,0,0
50,CN(C)CCOc4ccc(\C=C\c3cc(c2cc1c(=O)[nH]cnc1[nH]2)ccn3)cc4,1,0,0
51,O=C4NCCc5[nH]c(c3ccnc(c2cnc1ccccc1c2)c3)cc45,1,0,0
52,CC4CNC(=O)c5[nH]c3ccc(C(=O)Nc2nc(C(=O)N1CCC(N(C)C)CC1)cs2)cc3c45,1,0,0
53,CC(C)(C)CN6CCC(NC(=O)c5csc(NC(=O)c4ccc3cc2C(=O)NCC1(CCC1)n2c3c4)n5)CC6,1,0,0
54,O=C3NCCc4[nH]c(c2ccnc(/C=C/c1ccccc1)c2)cc34,1,0,0
55,NC[C@@H]4Cn2c(cc3ccc(C(=O)Nc1nccs1)cc23)C(=O)N4,1,0,0
56,Nc5nccc(Nc4ccc3[nH]nc(c2cc1ccccc1s2)c3c4)n5,1,0,0
57,Cc2ccc(C(=O)NC1CC1)cc2c5cc4cnn(c3ccc(F)cc3F)c4n(C)c5=O,1,0,0
58,COc4ccc(c3cc(c2cc1c(=O)[nH]cnc1[nH]2)ccn3)cc4,1,0,0
59,CC(Nc2c(Nc1ccncc1)c(=O)c2=O)c3cccc(O)c3,1,0,0
60,C[C@H]5CNc3c(sc4ccc2oc(c1ccccc1)cc2c34)C(=O)N5,1,0,0
61,O=C2NCCc3[nH]c(c1ccncc1)cc23,1,0,0
62,CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1ccncc1)cc2c34,1,0,0
63,CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1ccc(C(N)=O)cc1)cc2c34,1,0,0
64,Nc5nccc(Nc4ccc3[nH]nc(c2ccc1ccccc1c2)c3c4)n5,1,0,0
65,NC3=CC2Oc1cc(O)ccc1CC2C(N)=C3C#N,1,0,0
66,NC3=CC2Oc1cc(O)c(O)cc1CC2C(N)=C3C#N,1,0,0
67,COc4cccc(COc3ccc2sc1C(=O)N[C@H](C)CNc1c2c3)c4,1,0,0
68,CC6(C)CNC(=O)c5cc4ccc(C(=O)Nc3nc(C(=O)NC2CCN(Cc1ccccc1)CC2)cs3)cc4n56,1,0,0
69,O=C(N1CCOCC1)c5ccc(\C=C\c4cc(c3cc2c(=O)[nH]cnc2[nH]3)ccn4)cc5,1,0,0
70,O=C(NCCc1ccccc1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,1,0,0
71,Cc2ccc(C(=O)NC1CC1)cc2c5cc4cnn(c3c(F)cccc3F)c4n(C)c5=O,1,0,0
72,O=c4[nH]c(Cc1ccccc1)nc5[nH]c(c3ccnc(/C=C/c2ccccc2)c3)cc45,1,0,0
73,C[C@H]5CNc3c(sc4ccc2nc(c1cccnc1)ccc2c34)C(=O)N5,1,0,0
74,COc3ccc2sc1C(=O)NCCCc1c2c3,1,0,0
75,COc4ccc(n3cc(c2ccc1OCCNC(=O)c1c2)c(N)n3)cc4,1,0,0
76,C[C@H]4CNc2c(sc3ccc1nc(Cl)ccc1c23)C(=O)N4,1,0,0
77,O=C3NCCc4[nH]c(c2ccnc(c1cccnc1)c2)cc34,1,0,0
78,C[C@H]5CNc3c(sc4ccc2nc(c1cncnc1)ccc2c34)C(=O)N5,1,0,0
79,C[C@H]5CNc3c(sc4ccc2nc(c1cnccc1C)ccc2c34)C(=O)N5,1,0,0
80,OCCCOc2cc1OCCCCCOc3nc(NC(=O)Nc1cc2Cl)cnc3C#N,1,0,0
81,Cn5ccc6ccc(c4cccc(n3cc(c2ccc1C(=O)NCCc1c2)c(N)n3)c4)cc56,1,0,0
82,CC5(C)CNC(=O)c4cc3ccc(C(=O)Nc2nc(C(=O)NC1CCCCC1)cs2)cc3n45,1,0,0
83,CC(=O)C3=CCn2c1ccccc1c7c2c5n(C3)c4ccccc4c5c6c(=O)[nH]c(=O)c67,1,0,0
84,Nc4nn(c3cccc(c2ccc1nc[nH]c1c2)c3)cc4c6ccc5C(=O)NCCc5c6,1,0,0
85,O=C2NCC1(CCC1)n6c2cc7ccc(C(=O)Nc5nc(C(=O)NC4CCN(Cc3ccccc3)CC4)cs5)cc67,1,0,0
86,O=C(NC1CCCC1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,1,0,0
87,NCC4Cc2c([nH]c3ccc(C(=O)Nc1cccnc1)cc23)C(=O)N4,1,0,0
88,Nc4nccc(Nc3ccc2[nH]nc(c1ccc[nH]1)c2c3)n4,1,0,0
89,C[C@@H](Nc3c(Nc2ccnc(Nc1ccncn1)c2)c(=O)c3=O)c4ccccc4,1,0,0
90,COc3ccc2sc1C(=O)N[C@H](CN)CNc1c2c3,1,0,0
91,COc4ccc3[nH]c2C(C(O)=O)N1CCC(C1)c2c3c4,1,0,0
92,Nc6ncc5n(CCC(O)=O)cc(c4cc(c2cc1ccccc1s2)c3[nH]ncc3c4)c5n6,1,0,0
93,NC4=CC3Oc2cc(C1COCCO1)c(O)cc2CC3C(N)=C4C#N,1,0,0
94,O=C3NCCc4[nH]c(c2ccnc(c1ccsc1)c2)cc34,1,0,0
95,C[C@H]4CNc2c(sc3ccc1occc1c23)C(=O)N4,1,0,0
96,CC5CNC(=O)c6cc4ccc(C(=O)Nc3nc(C(=O)NC2CCN(Cc1ccccc1)CC2)cs3)cc4n56,1,0,0
97,O=C3NCCc4[nH]c(c2ccnc(c1ccncc1)c2)cc34,1,0,0
98,CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1nc(C(=O)NCCC(N)=O)cs1)cc2c34,1,0,0
99,CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1cccnc1)cc2c34,1,0,0
100,CC(=O)N[C@H]1[C@H]([C@@H]([C@@H](O[C@@H]1N)CO)O)O,0,1,0
101,Cc1ccc(cc1)[C@@H]2C3=C(c4ccccc4O[C@H]3c5ccccc5)[NH+]=C6N2NC(=N6)SC,0,1,0
102,C[C@H](CNC(=O)[C@H]1CN(CC12CC[NH2+]CC2)C(=O)C3CCN(CC3)C(=O)C)Oc4ccccc4,0,1,0
103,C[C@H](C(C)C)NC(=O)[C@@H]1CN(CC12CC[NH2+]CC2)C(=O)C3CCN(CC3)C(=O)OCc4ccccc4,0,1,0
104,Cc1c(cccc1NC(=O)[C@H](C)Oc2cccc(c2)Cl)N,0,1,0
105,CCC/[NH+]=c\1/c2ccccc2oc(c1NC(=O)Nc3ccc4c(c3)OCO4)O,0,1,0
106,C[C@H](C(=O)NCC1CCC(CC1)C2[NH+]=c3ccccc3=[NH+]2)NC(=O)OC(C)(C)C,0,1,0
107,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2c(cccc2Cl)Cl,0,1,0
108,CCC[C@H](C(=O)N[C@@H]1CC[NH+]2[C@@H]1CCCC2)NC(=O)N,0,1,0
109,c1ccc(c(c1)CS[C@H]2N=N[C@@H](O2)[C@H](Cc3c[nH]c4c3cccc4)[NH3+])F,0,1,0
110,C[C@H]1CCC[C@@H](C1)OC(=O)[C@H](Cc2ccc(c(c2)O)O)[NH3+],0,1,0
111,c1cc-2c(cc1S(=O)(=O)NCCO)C(=NN)c3c2ccc(c3)S(=O)(=O)NCCO,0,1,0
112,C[C@H]1CCC[C@](C1)(CO)NS(=O)(=O)N2CCOCC2,0,1,0
113,C[C@H]1CCCC[C@@H]1NS(=O)(=O)c2c(cc(cc2Br)N)Br,0,1,0
114,c1ccc(c(c1)/C=c/2\c(=O)n3c(=C([C@@H](C(=C3N)C#N)c4ccccc4Cl)C(=O)N)s2)Cl,0,1,0
115,Cc1ccc(c(c1)C)C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)NCc4ccc5c(c4)OCO5,0,1,0
116,CCNC(=O)[C@H]1CCCN(C1)C(=O)N[C@H]2CCC(c3c2cccc3)(C)C,0,1,0
117,c1ccc(c(c1)[C@H]2[C@@H]3CC=C[C@H]3c4cccc(c4N2)C(=O)NC[C@H]5CCCO5)O,0,1,0
118,Cc1ccccc1NC(=O)[C@@H](C)[NH2+]CC2(CCCC2)N3CCSCC3,0,1,0
119,Cc1nc(cc(n1)Cl)N[C@H]2CCCC[C@@H]2C,0,1,0
120,Cc1cc(ccc1Br)NC(=O)c2cc(nc3c2c(nn3C)C)c4ccco4,0,1,0
121,C[C@@H]1C(=c2ccccc2=[NH+]1)C(=O)[C@H](C)OC(=O)c3cc(c(cc3OC)N)Cl,0,1,0
122,CC1(Cc2c(cc([nH]2)[C@H]3[C@H]([C@@H](CO3)O)O)C(=O)C1)C,0,1,0
123,Cc1c(c(n(n1)C)C)S(=O)(=O)N[C@H]2CCCC[C@H]2O,0,1,0
124,Cc1c(c(sn1)[N-]S(=O)(=O)c2ccc(s2)Br)C(=O)[O-],0,1,0
125,C/C(=N/O)/C1=CC[C@@H]2[C@]1(CC[C@@H]3[C@@H]2CC[C@H]4[C@]3(CC/C(=N/O)/C4)C)C,0,1,0
126,Cc1cc(c(c(c1)C)NC(=O)Cn2c(c(nn2)c3nc(no3)c4ccc(cc4)F)N)C,0,1,0
127,CC(C)[NH+]1CCN(CC1)C[C@](c2ccccc2)(C(=O)N)N,0,1,0
128,CCc1cc2c(cc1OC(=O)N(c3ccccc3)c4ccccc4)occ(c2=O)C5[NH+]=c6ccccc6=[NH+]5,0,1,0
129,C/C(=N/O)/[C@@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C,0,1,0
130,C/C(=C\C(=O)Nc1ccc(cc1F)F)/NNC(=O)CC#N,0,1,0
131,CCN(CC(=O)NC)C(=O)c1cc(ccc1C#CC[NH3+])F,0,1,0
132,C[C@@H](C[NH3+])N1C(=O)[C@](NC1=O)(C)c2ccc(cc2Cl)Cl,0,1,0
133,c1cc(c(cc1N)C(=O)Nc2cc(ccc2F)Br)[N+](=O)[O-],0,1,0
134,CCOC(=O)[C@H](C)NC(=O)c1ccc(cc1F)C#CC[NH3+],0,1,0
135,c1ccc(cc1)c2csc(c2C(=O)N)NC(=O)N3CCN(CC3)Cc4ccccc4Cl,0,1,0
136,CC[C@@]1(C(=O)N(C(=O)N1)NC(=O)C[NH+]2CCCC[C@@H]2C(=O)N)C,0,1,0
137,Cc1cc(no1)CNS(=O)(=O)c2ccc(cc2Cl)N,0,1,0
138,Cc1ccccc1Nc2c(c(ncn2)Nc3ccccc3C(F)(F)F)N,0,1,0
139,Cc1c(sc(c1C(=O)N)/N=C/c2ccc(cc2Cl)Cl)C,0,1,0
140,c1ccc2=[NH+]/C(=N\S(=O)(=O)c3cc(ccc3Cl)Cl)/[C@@H]([NH+]=c2c1)NCCC4=CCCCC4,0,1,0
141,c1ccc(c(c1)C(F)(F)F)NC(=O)N2CCC[C@H]2c3ccc[nH]3,0,1,0
142,C[NH+](CCc1ccccn1)[C@H]2[C@H](O[C@H]([C@H]2O)CO)CNC(=O)Nc3ccccc3,0,1,0
143,CC(=O)N1CC[NH+](CC1)[C@H]2c3cccc4c3c(ccc4)[C@H]2NS(=O)(=O)c5ccccc5,0,1,0
144,Cc1ccc2=C[C@@H](C(=O)[NH+]=c2c1)CCNC(=S)Nc3ccc(cc3)[N+](=O)[O-],0,1,0
145,Cc1cc(c(c(c1)C)CNc2ccc(cc2S(=O)(=O)C)S(=O)(=O)N)C,0,1,0
146,COc1ccc(cc1N)S(=O)(=O)Nc2cccc(c2F)F,0,1,0
147,CC(C)CN1C(=O)/C(=C(/C)\NCCCN2CC[NH+](CC2)C)/C(=O)NC1=S,0,1,0
148,c1cc(c(cc1S(=O)(=O)Nc2cc(cc(c2)F)F)N)O,0,1,0
149,C[C@H](C(=O)NC(=O)N)Oc1ccc(cc1C[NH3+])Br,0,1,0
150,Cc1cccc(c1[N-]S(=O)(=O)C2=CN=C(C2)c3nnc(o3)C(=O)N4CCCC4)C,0,1,0
151,CO[C@H]1C[C@@H](N(C1)C(=O)N2CCC[C@@H](C2)[NH3+])C(=O)[O-],0,1,0
152,C[C@H](Cn1cc[nH+]c1)Nc2cc3c(cc2N)OCC(=O)N3,0,1,0
153,c1cc(c(cc1N[C@H]2c3cc(ccc3NC2=O)Cl)Cl)Cl,0,1,0
154,C1CC[C@@H]2[C@H](C1)[C@@H](C[C@@H]([C@@H]2O)[NH3+])S(=O)(=O)[O-],0,1,0
155,Cc1c2c([nH][nH+]1)Nc3c(c(=O)[nH]c(=O)[nH]3)[C@H]2c4ccc(cc4)Br,0,1,0
156,C[C@H]1CC[C@@H](CN1S(=O)(=O)CCC2CC[NH2+]CC2)C(=O)N,0,1,0
157,Cc1cc(no1)NC(=O)CSC2=NS(=O)(=O)c3cc(ccc3N2)F,0,1,0
158,Cc1cccc(c1C)NC(=O)CN(C)C(=O)Nc2ccc(c(c2)C(=O)N)C,0,1,0
159,Cc1cc2c3c(c1)[C@@]4(C(=O)N3C(C=C2C)(C)C)N=C(NC(=N4)Nc5ccccc5)N,0,1,0
160,Cc1c(ccc2c1NC(=O)[C@@]23[C@H]4[C@@H]([C@@H]([NH2+]3)Cc5ccc(cc5)O)C(=O)N(C4=O)CCc6ccccc6)Cl,0,1,0
161,c1c(cc(c(c1/C=C\2/C(=O)NC(=S)S2)O)Cl)Cl,0,1,0
162,CCOC(=O)N[C@H](CC1=c2ccccc2=[NH+]C1)C(=O)Nc3ccc(cc3)[C@@H]4Nc5ccc(cc5S4)C,0,1,0
163,C[C@H]1CCc2c(sc3c2c(nc(n3)S[C@@H](C)c4nc(nc(n4)N(C)C)N)N)C1,0,1,0
164,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@@H]3CC[C@]4(C(=O)CO)O)C,0,1,0
165,CC(=O)C1=C(C(C(=C1N)C#N)(C#N)C#N)c2ccccc2,0,1,0
166,C/C=C(/C)\C(=O)O[C@H]1[C@H]([C@H]([C@H](O[C@@H]1O[C@]2(CC[C@H]([C@@]3([C@H]2CC(=CC3)C(C)C)C)O)C)C)O)O,0,1,0
167,CC(C)(C)c1ccc(cc1)C(=O)N/C(=C/c2ccc(cc2)Br)/C(=O)NN,0,1,0
168,Cc1c(cccc1NC(=S)NC(=O)COc2ccc(cc2Cl)Cl)C(=O)[O-],0,1,0
169,Cc1cc(c(n1c2ccc(cc2)S(=O)(=O)N)C)C(=O)C[NH+](C)Cc3cc(ccc3Cl)[N+](=O)[O-],0,1,0
170,Cc1ccc2c(c1)[nH]c(n2)[C@@H](C)NC(=O)[C@@H]3CN(CC34CC[NH2+]CC4)C(=O)c5cc(cc(c5)OC)OC,0,1,0
171,c1cc(ccc1N)Oc2ccc(cc2)N3[C@@H]4CS(=O)(=O)C[C@H]4NC3=S,0,1,0
172,CCc1cccc(c1NC(=O)CSc2nnc(n2N)C)C,0,1,0
173,Cc1nc(c2c(csc2n1)c3ccccc3)N4CCC[C@@H](C4)C(=O)N,0,1,0
174,Cc1ccc(c(c1)Br)S(=O)(=O)N(CC(=O)N)CC(=O)N,0,1,0
175,CC(C)[NH+]1CCN(CC1)C[C@](c2ccccc2)(C(=O)[O-])[NH3+],0,1,0
176,C[C@]1(CCCN(C1)C(=O)[C@@H]2C[C@@H](C[NH2+]2)O)C(=O)[O-],0,1,0
177,C[C@@H]1CCC=C2[C@]1([C@H]([C@H]3[C@@H](C2)OC(=O)[C@@H]3CN4CC[NH+](CC4)C5CCCCC5)O)C,0,1,0
178,CS(=O)(=O)NCCNS(=O)(=O)Cc1ccc(cc1)N,0,1,0
179,Cc1cc(nc(c1/C(=N/O)/N)Oc2cccc(c2)Br)C,0,1,0
180,C[C@H](c1cccs1)Nc2ccc3c(c2)[nH]c(=O)c(=O)[nH]3,0,1,0
181,c1cc(c(cc1Br)Cl)OCC(=O)NC(=O)N,0,1,0
182,CC[C@H](c1cc2c(c(c1)F)OCC[C@H]2NS(=O)(=O)C)[NH3+],0,1,0
183,c1c(cc(=O)[nH]c1[O-])C(=O)N2CCCC[C@@H]2[C@H]3CCC[NH2+]3,0,1,0
184,C1C[NH2+]CCC1NC(=O)N2CSC[C@@H]2C(=O)[O-],0,1,0
185,CC1=CC(=O)O[C@H]2[C@@H]1C=CC(=C2)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)NC(=O)C,0,1,0
186,COc1c(cccc1Cl)NC(=O)C(=O)NC23CC4CC(C2)CC(C4)C3,0,1,0
187,CC(C)[C@H](C(=O)NCc1n[nH]c(=S)n1C(C)C)NC(=O)C,0,1,0
188,C#CCN1c2ccccc2[C@]3(C1=O)CC(=O)Nc4c3cn[nH]4,0,1,0
189,CCn1c(c(c(n1)C)/C=N/NC(=O)c2c[nH]c3c2cccc3)C,0,1,0
190,CC(C)c1c(c(nc(c1C#N)SCC#N)N)C#N,0,1,0
191,c1cc(cc(c1)Cl)NS(=O)(=O)c2ccc(c(c2)NS(=O)(=O)c3ccc(cc3F)F)O,0,1,0
192,Cc1cc(c(cc1C)S(=O)(=O)N2CC[C@H](C2)O)N,0,1,0
193,C[C@@H](c1ccc(c(c1)Cl)Cl)NC(=O)Nc2cc(ccc2OC)NC(=O)C,0,1,0
194,Cc1ccc(c(c1)C)c2csc(n2)c3c(n(nn3)c4ccc(cc4)F)N,0,1,0
195,Cc1cc(cc(c1C)NC(=O)C[NH2+]C2CC2)S(=O)(=O)N,0,1,0
196,Cc1ccc(c(c1)S(=O)(=O)Nc2cccc(c2)S(=O)(=O)N3CCNC(=O)C3)C,0,1,0
197,CC1=C([C@H](c2c(c(sc2N1)C#N)N)c3ccc(cc3)Br)C(=O)C,0,1,0
198,CC[C@@H](C)[NH2+]CC(=O)Nc1ccc(cc1Br)S(=O)(=O)N,0,1,0
199,c1cc(ccc1c2c(noc2N)CC3CCCCC3)Br,0,1,0
200,c1cc(sc1C(=O)NNC(=O)[C@H]2CCCO2)Cl,0,1,0
201,c1ccc2c(c1)nc(s2)NN3C(=O)/C(=C/c4cc(ccc4OCC(=O)N)Cl)/SC3=S,0,1,0
202,C[C@]1(C(=O)NC(=O)N1)c2ccc3c(c2)CCC3,0,1,0
203,Cc1ccccc1n2c(cnc2S[C@@H](C)C(=O)NC(=O)N)c3ccc(cc3)Cl,0,1,0
204,c1ccc(cc1)N2C(=O)/C(=C/N[C@@H]3CCCC[C@@H]3[NH3+])/C(=O)NC2=S,0,1,0
205,CC[C@@H](C)CNC(=O)[C@H]1CN(CC12CC[NH2+]CC2)C(=O)C3CCN(CC3)C(=O)OCc4ccccc4,0,1,0
206,CCCn1c(=O)[nH]nc1Sc2ccc(cc2[C@H](C)[NH3+])F,0,1,0
207,c1cc(c(cc1NC(=O)CSc2ncc(c(n2)N)C#N)Br)Cl,0,1,0
208,C[C@@H](c1ccc(cc1Cl)Cl)[NH2+]CC(=O)Nc2cc(ccc2Cl)S(=O)(=O)N3CCOCC3,0,1,0
209,c1c(cc(c2c1[C@H](C(=O)N2CCO)N)Br)F,0,1,0
210,Cc1ccccc1n2c(nnc2SC[C@@H]3[NH+]=C(NO3)C(C)C)C4=c5ccccc5=[NH+]C4,0,1,0
211,Cc1ccc(cc1)N2C(=O)[C@H]3[C@H](c4c([nH]c(=O)s4)S[C@H]3C2=O)c5ccc(cc5)F,0,1,0
212,c1c[nH+]c(cc1S(=O)(=O)[N-]c2cc(cc(c2F)F)F)N,0,1,0
213,c1ccc(c(c1)[C@H]2[NH+]=N/C(=N/C(=O)Nc3ccccc3F)/S2)I,0,1,0
214,Cc1ccc(cc1S(=O)(=O)N)NC(=O)CSc2nnnn2c3ccc(cc3)Cl,0,1,0
215,c1ccc2=[NH+]CC(=c2c1)C3=NN[C@H](N3C4CC4)SCC(=O)N[C@H]5CCS(=O)(=O)C5,0,1,0
216,Cc1cc(nc(c1C(=[NH2+])N)N2CCN(CC2)S(=O)(=O)C)C,0,1,0
217,CCCc1cc(=O)[nH]c(=S)n1[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C(=O)OC)O)O)O,0,1,0
218,Cc1c(c(n(n1)Cc2ccc(cc2)F)Cl)C(=O)NNC(=O)C(=O)NC(C)C,0,1,0
219,c1cc(c(nc1)Oc2ccc(cc2)Cl)C(=O)N3C[C@@H](C4(C3)CC[NH2+]CC4)C(=O)NCCS,0,1,0
220,COc1cc(ccc1OCC(=O)[O-])/C=C/2\C(=O)N=C(S2)[N-]c3ccccc3,0,1,0
221,CCCCN1CCN(CC1)C(=O)C2=NNN3[C@H]2C(=O)Nc4c3ccc(c4)F,0,1,0
222,C[C@H](c1ccc2c(c1)OCCCO2)NC(=O)N[C@@H](C)c3ccc4c(c3)OCCCO4,0,1,0
223,COc1cc(ccc1O)[C@H]2NN=C3N2C(=NC(=[NH+]3)Nc4ccccc4)Nc5ccccc5,0,1,0
224,Cc1cc2c(c(=O)o1)[C@@H](C(=C(O2)N)C#N)c3cccc4c3cccc4,0,1,0
225,c1cc2c(cc1C(=O)NC[C@H]3CCCO3)[C@@H]4C=CC[C@H]4[C@H](N2)c5ccc(cc5O)O,0,1,0
226,CNC(=O)CN(C)S(=O)(=O)c1ccccc1C#CCO,0,1,0
227,Cc1cc2c(cc1C)occ2CC(=O)Nc3ccc(c(c3)S(=O)(=O)N)Cl,0,1,0
228,Cc1c(c(n[nH]1)C(=O)Nc2c(nn(c2C)C)C)N,0,1,0
229,Cn1c2c(ccc(c2nc1C(F)(F)F)OC)C(=O)Nc3c(cncc3Cl)Cl,0,1,0
230,Cc1c(sc(n1)NC(=O)N[C@@H](C)c2ccc(cc2)Br)C,0,1,0
231,CC(C)(CN[C@H](c1ccc(cc1)F)C(=O)N)[NH+]2CCc3ccccc3C2,0,1,0
232,Cc1cc(cc(c1)N(C)C(=O)CC(=S)N)C,0,1,0
233,C[C@H](C(=O)Nc1cc(ccc1F)F)Nc2ccc3c(c2)OC(O3)(F)F,0,1,0
234,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]2CC[C@@]4([C@@H]3CC[C@@]4(C(=O)CO)O)C,0,1,0
235,c1cc(c(cc1S(=O)(=O)/N=c\2/ccc(c[nH]2)N)Cl)Cl,0,1,0
