,can,active,decoy,other
79,Nc4nc(OCCc1c[nH]c2ccccc12)nc5n(C3O[C@@H](CO)[C@H](O)[C@@H]3O)cnc45,1,0,0
80,CCCn3c(=O)c2nc(c1ccc(OCC(=O)NCCNC)cc1)[nH]c2n(CCC)c3=S,1,0,0
81,Cc4cc(C)nc(OCC(=O)Nc3cc(n1nc(C)cc1C)nc(c2ccc(C)o2)n3)n4,1,0,0
82,CC(C)c4ccc3Cc2c(c1ccc(Br)o1)nc(N)nc2c3c4,1,0,0
83,CCN(CCc1ccccn1)C(=O)c4cc(N)n3nc(c2ccc(Br)o2)nc3c4,1,0,0
84,Nc4nc(c1cccs1)c3cnn(Cc2ccccc2F)c3n4,1,0,0
85,Nc3nc(C(=O)NCCCc1ccccc1)cn4nc(c2ccco2)nc34,1,0,0
86,CC(=O)N5CCN(Cc3cccc4c(=O)c2c(c1ccccc1)nc(N)nc2c34)CC5,1,0,0
87,COc4cc(\C=C\c2nc1n(C)c(=O)n(C)c(=O)c1n2CCc3ccccc3)cc(OC)c4OC,1,0,0
88,Nc4nc2n(CCN1CCOCC1)ncc2c5nc(c3ccco3)nn45,1,0,0
89,CCN(C(C)=O)c3ccc(OC)c4nc(NC(=O)c2cnn(Cc1cccc(C(F)(F)F)c1)c2)sc34,1,0,0
90,CN(CCN2CCN(c1ccc(F)cc1F)CC2)c5nc(N)n4nc(c3ccco3)nc4n5,1,0,0
91,Nc3nc(OCCCCC1CCCCC1)nc4n(C2O[C@H](CO)[C@@H](O)[C@H]2O)cnc34,1,0,0
92,Cn2c(/C=C/c1ccsc1)nc3n(C)c(=O)n(CC#C)c(=O)c23,1,0,0
93,Cc3ccc(C(=O)c1nc(C(F)(F)F)nc2ccsc12)o3,1,0,0
94,Nc4nc(NC[C@H]1CCCN1Cc2cccnc2)nc5nc(c3ccco3)nn45,1,0,0
95,Oc1ccc(N(=O)=O)cc1\C=N\N=C(/S)Cc2ccccc2,1,0,0
96,CCN5CCC(N(C)c4ccc3c(=O)c2c(c1ccccc1)nc(N)nc2c3c4)CC5,1,0,0
97,Cn2c(=O)n(C)c1nc[nH]c1c2=O,1,0,0
98,Nc4nc2n(Cc1ccccc1)cnc2c5nc(c3ccco3)nn45,1,0,0
99,Nc4nc(NC[C@H]1CCCN1Cc2ccnc(Cl)c2)cc5nc(c3ccco3)nn45,1,0,0
100,C[C@H](C(=O)NC(=O)NC1CC1)Nc2ccc(c(c2)OC)NS(=O)(=O)C,0,1,0
101,C[C@@H](CC(C)C)NC(=O)[C@H]1C[NH2+]C[C@@H]1C(=O)N[C@@H](C)c2cccc3c2cccc3,0,1,0
102,CC[C@]1(C[C@H](c2c(c(c3c(c2O)C(=O)c4c(cccc4O)C3=O)O)[C@@H]1C(=O)OC)O)O,0,1,0
103,Cc1ccc(c(c1)S(=O)(=O)NCCC(=O)Nc2ccc(cc2)NC(=O)N)C,0,1,0
104,c1cc2c(cc1N[C@H]3COC[C@@H]3O)OC(O2)(F)F,0,1,0
105,c1cc(ccc1[C@@H](C(=O)N)OC(=O)C2CCN(CC2)c3ccc(cn3)C(=O)N)F,0,1,0
106,C[C@@H]1CCCN(C1)S(=O)(=O)c2cccc(c2)c3csc(n3)N/N=C/c4cccc(c4OC)OC,0,1,0
107,Cc1cc(cc(c1)N2C(=O)[C@@H]3[C@H](N[C@]4([C@@H]3C2=O)c5ccc(c(c5NC4=O)C)Cl)CCC(=O)N)C,0,1,0
108,Cc1c2c(cc(c1C(=O)[O-])O)C(=O)c3c(c(c(c(c3O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)C2=O,0,1,0
109,Cc1nnc(o1)CNC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)c4ccc(c(c4)C(F)(F)F)F,0,1,0
110,Cc1cc(c(c(c1)C)S(=O)(=O)N2CCC3(CC2)C(=[NH+]CCN3)NC4CCCC4)C,0,1,0
111,Cc1c[nH]c([nH+]1)CN(C)C(=O)C[C@H]2C(=O)NCC[NH+]2Cc3ccc(c(c3C)C)OC,0,1,0
112,c1ccc2c(c1)c(nc(n2)CC[NH3+])N3CCC[C@@H]3c4nc(no4)c5ccncc5,0,1,0
113,Cc1c(cccc1Cl)Nc2nnc(s2)S[C@H](C)C(=O)Nc3ccc(cc3)N4CCOCC4,0,1,0
114,CCN(CC)c1ccc(c(c1)O)/C=N/Nc2[nH]nc(n2)SCC(=O)Nc3ccccc3SCC=C,0,1,0
115,c1ccc2c(c1)ccc(c2/C=N/Nc3nnc(n3N)SCC(=O)Nc4nc5ccccc5s4)O,0,1,0
116,Cc1ccc(cc1NC(=O)C(=O)NC[C@@H](c2cccs2)S(=O)(=O)c3ccc(cc3)Cl)[N+](=O)[O-],0,1,0
117,Cc1cc(sc1C(=O)N[C@]2(CCS(=O)(=O)C2)C)NC(=O)C(C)(C)C,0,1,0
118,CC(C)(C)[C@@H](c1cccs1)NC(=O)Nc2cc3c(cc2Cl)NC(=O)CO3,0,1,0
119,Cc1c(cccc1[N+](=O)[O-])NC(=O)C(=O)NC[C@H](c2ccsc2)[NH+](C)C,0,1,0
120,c1cc(ccc1/C=N/NC(=O)CSc2nnc(n2N)c3cc(cc(c3)[N+](=O)[O-])[N+](=O)[O-])F,0,1,0
121,CC(C)[C@@H](Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC)[NH3+],0,1,0
122,Cc1cc(c(cc1C(=O)NNC(=O)NC[C@@H]2CCCO2)S(=O)(=O)N)C,0,1,0
123,CCSc1c(cccn1)C(=O)N2C[C@@H](C3(C2)CC[NH2+]CC3)C(=O)NCc4cn5c(cccc5[nH+]4)C,0,1,0
124,CCOc1cc(ccc1O)[C@@H]2[C@H]3[C@@H](C(=O)N(C3=O)c4ccccc4)ON2c5ccccc5,0,1,0
125,Cc1ccc2c(c1)c(c(o2)[C@H]3CC(=O)NC4=NN=C([C@@H]34)C(=O)NC)C,0,1,0
126,CN(C)C(=O)NC(=O)c1c2c(sc1NC(=O)c3ccccc3Cl)CCC2,0,1,0
127,CC(C)C[C@@H](C(=O)Nc1ccc(c(c1)S(=O)(=O)N(C)C)OC)NC(=O)N,0,1,0
128,CC1=C[C@H](N=N1)C(=O)N/N=C/c2cc(c(c(c2O)Br)O)Br,0,1,0
129,C[C@@H]1CCC[C@](C1)(CO)NC(=O)CN2C(=O)CNC2=O,0,1,0
130,c1ccc2=[NH+]C([NH+]=c2c1)NC(=O)CNC(=O)[C@H]3CC(=O)N(C3)c4ccc(cc4)F,0,1,0
131,C[C@H](C(=O)NC[C@H]1CCCO1)N2CC3=C(C2=O)[C@@H](NC(=O)N3C)c4ccccc4Cl,0,1,0
132,Cc1ccnc2n1nc(n2)C(=O)OCC(=O)C(=C3Nc4ccccc4N3)C#N,0,1,0
133,c1cc(ccc1[C@@H]2NN[C@@H]([NH+]2CC(=O)[O-])SCc3[nH]c(=O)c4ccc(cc4n3)C(=O)[O-])Cl,0,1,0
134,c1c(nnn1C[C@H]2CCC[NH2+]C2)C(=O)NC[C@H]3C4=C(CCCCC4)N=N3,0,1,0
135,Cc1nc(on1)CCCNC(=O)N2CCC(CC2)N3CCO[C@@H](C3)C,0,1,0
136,CCOc1ccc2c(c1)s/c(=N/C(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)C)/n2CCSC,0,1,0
137,Cc1ccc(c(c1)[N-]S(=O)(=O)c2cc(oc2C)[C@H]3C(=CN=N3)C(=O)N4CCOCC4)C,0,1,0
138,CCOC(=O)c1cnc(nc1CSc2nnc(n2CC=C)[C@@H](C)Oc3ccccc3)N4CCC(CC4)C,0,1,0
139,Cc1cc(no1)[C@@H]2CCCN2S(=O)(=O)c3cccc(c3)S(=O)(=O)N,0,1,0
140,C1C[C@H]2NS(=O)(=O)N[C@@H]3CC[C@@H]4N3S(=O)(=O)N2[C@H]1NS(=O)(=O)N4,0,1,0
141,CCOc1cc2c(cc1NC(=O)c3ccc4c(c3)CCCN4S(=O)(=O)C)O[C@@H](C2)C,0,1,0
142,CN1c2c(cc(cc2Br)O)C/C(=N/c3c1ncnc3Cl)/O,0,1,0
143,CN(CC/C(=N/O)/N)C(=O)c1ccc(cc1O)Cl,0,1,0
144,C[C@H]1CCCC[C@@H]1N(C)c2cc(nc(n2)N)Cl,0,1,0
145,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)c3cc(cc4c3OCCO4)[N+](=O)[O-],0,1,0
146,CC1=C([C@@H](NC(=O)N1)c2cc(c(c(c2)OC)O)OC)C(=O)OC3CCCC3,0,1,0
147,Cc1c2c(c(c3c1O[C@]4(C[C@H]([C@H]([C@]([C@H]4C3)(C)CCC(=O)[O-])C(C)(C)O)O)C)OC)C(=O)OC2,0,1,0
148,Cc1c([nH]c[nH+]1)CN2CCc3c4ccccc4[nH]c3[C@H]2c5cccc(c5)Cl,0,1,0
149,c1cc(c(cc1NC(=O)[C@@H]2CC(=O)Nc3c2c(nc(n3)N4CCCCC4)N)C(F)(F)F)Cl,0,1,0
150,Cc1ccc(cc1N2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(=O)c4ccccc4C(=O)[O-])Cl,0,1,0
151,Cc1ccc(c(c1)C)[C@@H]2C(=C(O[C@H]3C2=C(N=N3)C)N)C#N,0,1,0
152,c1cc(cc(c1)Cl)N2C(=O)/C(=C\NCCO)/C(=O)NC2=O,0,1,0
153,c1cc2c(cc1N)CCN2S(=O)(=O)C3CCCCC3,0,1,0
154,Cc1ccc(cc1NC(=O)NNC(=O)CNC(=O)Nc2cccc(c2)C(F)(F)F)[N+](=O)[O-],0,1,0
155,Cc1c(c(=O)[nH]c(=O)[nH]1)CCC(=O)NC[C@H](c2ccccc2Cl)[NH+]3CCCC3,0,1,0
156,Cc1ccc2c(c1)cc(c(=O)[nH]2)[C@H](c3nnnn3C(C)(C)C)[NH+]4CCN(CC4)c5ccccc5F,0,1,0
157,C[C@H]1C[C@@]2(CC(C1)(C)C)C(=O)N(C(=O)N2)CC(=O)OCCCCN3C(=O)c4ccccc4C3=O,0,1,0
158,[C@@H]1(C(=C(C(=O)O1)Br)Br)C(C(=O)N)C(=O)N,0,1,0
159,Cc1cc2c(c(=O)o1)[C@H](C(=C(O2)N)C#N)c3ccccc3C(F)(F)F,0,1,0
160,Cc1cccc2c1[nH]c(=O)c(c2)[C@H](c3nnnn3CCOC)[NH+]4CCC(CC4)O,0,1,0
161,CC1(CC(CC([NH2+]1)(C)C)NC(=O)Cc2cc3c(c(c2)Cl)OCCO3)C,0,1,0
162,Cc1cc(cc(c1)n2c3c(c(=O)n(cn3)CC(=O)N)nn2)C,0,1,0
163,c1cc(c(cc1N2CCC[C@H](C2)[NH3+])C(=O)[O-])[N+](=O)[O-],0,1,0
164,c1cc(ccc1NC(=O)c2cc(cc(c2N)[N+](=O)[O-])F)n3c(c(cn3)C#N)N,0,1,0
165,c1cc(c(cc1N2C(=O)C[C@@H](C2=O)SC[C@H](C(=O)[O-])[NH3+])C(=O)[O-])O,0,1,0
166,CC(C)[C@H](C(=O)N1CCOCC1(C)C)Br,0,1,0
167,CC(=O)N[C@H]1[C@@H]([C@@H]2[C@@H](COC(O2)(C)C)O[C@@H]1OCc3ccc(cc3)[N+](=O)[O-])O,0,1,0
168,C1CC[C@@H]([C@H](C1)C(=O)NNC(=O)/C(=N/c2[nH]c(=S)[nH]n2)/[O-])S(=O)(=O)N,0,1,0
169,Cn1cc(cn1)/C=C/2\CCSc3ccccc3C2=O,0,1,0
170,Cc1c(c(n(n1)c2ccc(cc2)[N+](=O)[O-])C)N/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(cc4)Cl,0,1,0
171,CCOC(=O)C1=C(NC(=O)NC1)CNc2ccc(cc2C)C(=O)NCC(C)C,0,1,0
172,Cc1ccc(cc1)Nc2[nH]c(=O)c3c(n2)CCCC3,0,1,0
173,c1cc(c(cc1Cl)N)SC2(CCS(=O)(=O)CC2)C(=O)[O-],0,1,0
174,CCOC(=O)c1c(n(c2c1cc(cc2)Oc3c(c(ncn3)C4CCCCC4)[N+](=O)[O-])c5ccccc5)C,0,1,0
175,COC(=O)C[C@@H](C(=O)OC)NC(=O)N1CCc2c([nH+]c[nH]2)[C@H]1c3ccc(c(c3)Cl)F,0,1,0
176,Cc1cc2c(cc1S(=O)(=O)N3CCC[C@@H](C3)C(=O)NC4CC4)O[C@@H](C(=O)N2)C,0,1,0
177,Cc1c2ccccc2c(=O)n(n1)C[NH+]3CCC[C@@H](C3)CNS(=O)(=O)C(C)C,0,1,0
178,Cn1c(nnc1S[C@@H]2CCc3ccccc3NC2=O)c4ccc(cc4)O,0,1,0
179,c1cc(ccc1C(=O)[O-])NS(=O)(=O)c2ccc(c(c2OCC(F)(F)F)C#N)OCC(F)(F)F,0,1,0
180,c1c(cc(cc1Cl)Cl)NC(=O)[C@@H]2CC(=O)NC3=C2C(=O)CCC3,0,1,0
181,C[C@@H](c1ccc2c(c1)CC(=O)N2)NC(=O)C(=O)Nc3ccc(cc3Cl)OC,0,1,0
182,Cc1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3N)SCC(=O)Nc4cc(ccc4OC)C,0,1,0
183,Cc1ccc2[nH+]c(cn2c1)CNC(=O)[C@H]3CN(CC34CC[NH2+]CC4)C(=O)c5cc(n(n5)C)C,0,1,0
184,CC(C)C[C@@H](c1nnc2n1CCN(CC2)C(=O)CCC(=O)c3ccccc3)NC(=O)C[NH+](C)C,0,1,0
185,Cc1cc(c2c(c1)c(cc(n2)SCC(=O)Nc3ccc(cc3C#N)[N+](=O)[O-])C)C,0,1,0
186,C=CCNC(=O)c1c2c(nc3ccccc3n2)n(c1N)c4cccc(c4)S(=O)(=O)N,0,1,0
187,c1cc(cc(c1)S(=O)(=O)N)CNC(=O)CNC(=O)NCC2CCCC2,0,1,0
188,C[C@H](c1ccc2c(c1)OCCO2)NC(=O)[C@H](C)NS(=O)(=O)c3ccc(cc3)NC(=O)C,0,1,0
189,c1cnccc1c2nnc(n2N)SCC(=O)NNC(=O)C(F)(F)F,0,1,0
190,Cc1ccc(c(c1)N2CC[NH+](CC2)[C@H]([C@@H]3C=c4ccc(cc4=[NH+]C3=O)OC)[C@@H]5N=NNN5C(C)(C)C)C,0,1,0
191,COCCNC(=O)NC(=O)COC(=O)/C=C/c1cc(ccc1OC)Br,0,1,0
192,c1ccc2=[NH+]CC(=c2c1)CCNc3c(=O)n(ccn3)c4ccc5c(c4)OCO5,0,1,0
193,Cc1cc[nH]/c(=N\S(=O)(=O)c2ccc(cc2)O)/c1,0,1,0
194,CSCC[C@@H](C(=O)N1CCC2(CC1)c3c([nH]c[nH+]3)CCN2)NC(=O)c4cccc(c4)F,0,1,0
195,CCOc1cc2c(cc1NC(=O)c3cc(ccc3C)S(=O)(=O)N)O[C@H](C2)C,0,1,0
196,Cc1ccc(c(c1)C)NC(=O)CS[C@@H]2NN[C@@H](N2N)[C@@H]3C=C(N=N3)c4ccc(cc4)OC,0,1,0
197,CC(C)(C)c1ccc2c(c1)N(C(=O)CO2)Cc3nc(co3)C(=O)N4CCC(CC4)C(=O)N,0,1,0
198,C1CN(CCNC1=O)C(=O)CN2C(=O)[C@H]3[C@@H]4C[C@H]([C@H]3C2=O)C=C4,0,1,0
199,CSCC[C@H](c1[nH]c2ccccc2n1)NC(=O)C3=NN([C@H](C3)C(=O)N)c4ccccc4,0,1,0
200,c1ccc(c(c1)C(=O)N)NC(=O)CN2CCc3c2ccc(c3)S(=O)(=O)N,0,1,0
201,Cc1ccc(c(c1)C)C2=CSC3=NS(=O)(=O)CCN23,0,1,0
202,c1cc(oc1)/C=C/[C@H]2Nc3cc(c(cc3S(=O)(=O)N2)S(=O)(=O)N)Cl,0,1,0
203,COc1ccc(cc1)[C@@H]2C[C@@H](N=[NH+]2)C(=O)N/N=C/C3=c4ccccc4=[NH+]C3,0,1,0
204,c1cc(ccc1C(=O)OCC(=O)Nc2cc(ccc2N3CCOCC3)C(F)(F)F)[N+](=O)[O-],0,1,0
205,Cc1ccc(c(c1)OCC(=O)Nc2cccc(c2)S(=O)(=O)/N=C/3\CCCN3)[N+](=O)[O-],0,1,0
206,C[C@H](C(=O)N1CCNC1=O)Sc2nc3cc(ccc3o2)S(=O)(=O)Nc4ccc(cc4)OC,0,1,0
207,c1cc(c(cc1F)F)NC(=O)CSc2nnc(n2N)NN=C3CCCC3,0,1,0
208,C[C@@H]1Cc2cc(ccc2N1C(=O)C(=O)NC[C@@H](C)N3CCOCC3)[N+](=O)[O-],0,1,0
209,c1cc(oc1)/C=c\2/c(=O)n3c(=C([C@H](C(=C3N)C#N)c4ccco4)C#N)s2,0,1,0
210,C[NH2+][C@H](COc1ccc(cc1Cl)[N+](=O)[O-])C(=O)N,0,1,0
211,CCn1c(c(c(n1)C)Br)C(=O)N2C[C@@H](C3(C2)CC[NH2+]CC3)C(=O)N[C@@H]4C[NH+]5CCC4CC5,0,1,0
212,C[C@@H](CC(=O)N1CCC2(CC1)NC(=O)c3cccnc3N2C)n4c5ccccc5nn4,0,1,0
213,c1cc(ccc1CNC(=O)C2CCC3(CC2)C(=O)NC(=O)N3)N4CCCCC4,0,1,0
214,Cc1ccc2cc(c(=O)[nH]c2c1C)CNc3ccc(cc3)[NH+]4C[C@@H](C[C@H](C4)C)C,0,1,0
215,C[C@H](C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2)OC(=O)c3ccc(cc3)N(C)C,0,1,0
216,C[C@@H]1CN(C[C@H](O1)C)c2ccc(c[nH+]2)CNC(=O)[C@@H](C(C)C)NC(=O)c3c(cccc3F)F,0,1,0
217,Cc1c2cc(sc2n(n1)c3ccccc3)C(=O)NNC4=CC[NH+](CC4)Cc5ccccc5,0,1,0
218,C[C@H](C(=O)Nc1cc(cc(c1)OC)OC)N2CC[NH+](CC2)CC(=O)N3CCCC3,0,1,0
219,CC1=C2[C@H](C(=C(O[C@H]2N=N1)N)C#N)c3c4ccccc4ccc3O,0,1,0
220,CC(=O)Nc1ccc(cc1)Nc2c(c(ncn2)N3C[C@]4(C[C@@H]3CC(C4)(C)C)C)N,0,1,0
221,CCOC(=O)[C@H]1CCCN(C1)/C(=C/C2=CSC3=NC(=C([C@@H](N23)c4ccc(cc4)C)C(=O)OC)C)/[O-],0,1,0
222,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4cccc(c4)[N+](=O)[O-],0,1,0
