,can,active,decoy,other
27,Nc3nc(O)c2[nH]cc(CC1CCCS1)c2n3,1,0,0
28,Nc4nc3c(Cc2ccc(OCc1ccccc1)cc2)c[nH]c3c(=O)[nH]4,1,0,0
29,Nc3nc(O)c2N=C(Cc1cccs1)Cc2n3,1,0,0
30,Nc3nc2c(Cc1ccccc1)c[nH]c2c(=O)[nH]3,1,0,0
31,Oc2[nH]cnc3c(Cc1cccnc1)cnc23,1,0,0
32,Nc3nc(O)c2[nH]c(Nc1cccnc1)nc2n3,1,0,0
33,COc2[nH]cnc3c([C@@H]1N[C@H](CO)[C@H](O)C1O)cnc23,1,0,0
34,Nc4nc(O)c3[nH]cc(Cc2cccc(Oc1ccccc1)c2)c3n4,1,0,0
35,Nc3nc(O)c2[nH]cc(CN1CC(O)[C@@H](CO)C1)c2n3,1,0,0
36,NC3=NC(=O)C2NC=C(Cc1ccsc1)C2N3,1,0,0
37,Nc3nc2c(Cc1ccccn1)c[nH]c2c(=O)[nH]3,1,0,0
38,Nc3nc(O)c2[nH]c(N)c(Cc1ccsc1)c2n3,1,0,0
39,Nc3nc(O)c2[nH]cc(Cc1cccc(O)c1)c2n3,1,0,0
40,Oc2[nH]cnc3c(CC1CCCC1)cnc23,1,0,0
41,Nc3nc(O)c2NCN(Cc1cccs1)c2n3,1,0,0
42,Nc2nc(O)c1cnn(CCCCCCC(F)(F)P(O)(O)=O)c1n2,1,0,0
43,Nc3nc(O)c2[nH]cc(C1N[C@H](CO)[C@H](O)[C@@H]1O)c2n3,1,0,0
44,OCC3(CO)CN(Cc1c[nH]c2c(=O)[nH]cnc12)C3,1,0,0
45,Nc3nc(O)c2[nH]cc(Cc1cccs1)c2n3,1,0,0
46,Nc3nc(O)c2N=C(NCc1ccco1)Cc2n3,1,0,0
47,Nc2nc(O)c1[nH]cc(CNCCO)c1n2,1,0,0
48,NC3=NC(=O)C2NC(N)=C(Cc1ccsc1)C2N3,1,0,0
49,Nc3nc(O)c2[nH]c(Cc1ccco1)nc2n3,1,0,0
50,Nc3nc(O)c2ncn(Cc1ccccc1C(F)C(F)(F)P(O)(O)=O)c2n3,1,0,0
51,Nc3nc(O)c2N=C(NCc1cccs1)Cc2n3,1,0,0
52,Oc2ncnc3n(C[C@H]1COC[C@@H]1CC(F)(F)P(O)(O)=O)cnc23,1,0,0
53,Nc3nc(O)c2N=C(c1cccnc1)Cc2n3,1,0,0
54,Nc3nc(O)c2[nH]cc(Cc1ccco1)c2n3,1,0,0
55,Nc3nc(O)c2N=C(Cc1ccsc1)Cc2n3,1,0,0
56,Cc2nc1c(O)[nH]cnc1c2[C@@H]3N[C@H](CO)[C@H](O)C3O,1,0,0
57,Nc3nc(O)c2[nH]c(NCc1cccs1)nc2n3,1,0,0
58,NC2Nc1c(O)nc(N)nc1N2Cc3cccs3,1,0,0
59,OC[C@H]3CN(Cc1c[nH]c2c(O)ncnc12)CC3O,1,0,0
60,Nc2nc(O)c1nnn(COCCCCP(O)(O)=O)c1n2,1,0,0
61,O[C@@H]4[C@@H](CSc1ccccc1)N[C@@H](c2c[nH]c3c(=O)[nH]cnc23)[C@@H]4O,1,0,0
62,OC[C@H]3N[C@@H](c1n[nH]c2c(O)ncnc12)[C@@H](O)C3O,1,0,0
63,Nc2nc(O)c1cnn(COCCCCCP(O)(O)=O)c1n2,1,0,0
64,Nc3nc(O)c2[nH]c(Cc1ccsc1)nc2n3,1,0,0
65,Nc2nc1n(CCCCC(F)(F)P(O)(O)=O)cnc1c(=O)[nH]2,1,0,0
66,Nc3nc(O)c2[nH]c(NCc1ccco1)nc2n3,1,0,0
67,Nc3nc(O)c2N=C(NCc1ccsc1)Cc2n3,1,0,0
68,Nc3nc(O)c2[nH]cc(Cc1ccc(Cl)cc1)c2n3,1,0,0
69,Nc3nc(O)c2N=C(NCc1ccccc1)Cc2n3,1,0,0
70,OC[C@H]3N[C@@H](c1c[nH]c2c(=O)[nH]cnc12)[C@H](O)[C@@H]3O,1,0,0
71,Nc2nc(O)c1nnn(CCCCCP(O)(O)=O)c1n2,1,0,0
72,Oc2[nH]cnc3c(Cc1ccsc1)cnc23,1,0,0
73,NC(=O)c2[nH]nc(C1N[C@H](CO)[C@H](O)[C@@H]1O)c2N,1,0,0
74,OC[C@H]3NC(c1n[nH]c2c(O)ncnc12)[C@@H](O)[C@H]3O,1,0,0
75,Nc3nc2c(Cc1cccnc1)c[nH]c2c(=O)[nH]3,1,0,0
76,Nc3nc(O)c2N=C(Cc1ccco1)Cc2n3,1,0,0
77,Nc3nc(O)c2nc(N)n(Cc1cccs1)c2n3,1,0,0
78,Oc2[nH]cnc3c(C(CC#N)c1cccnc1)cnc23,1,0,0
79,Cc1ccsc1CNC3=Nc2c(O)nc(N)nc2C3,1,0,0
80,Nc3nc(O)c2nc(N)n(Cc1ccco1)c2n3,1,0,0
81,Nc3nc2c([C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O)c[nH]c2c(=O)[nH]3,1,0,0
82,Nc2nc(O)c1nn(COCCCCCP(O)(O)=O)nc1n2,1,0,0
83,Nc3nc(O)c2[nH]c(Cc1ccccc1)nc2n3,1,0,0
84,Nc3nc(O)c2[nH]c(c1cccnc1)nc2n3,1,0,0
85,Nc2nc1c(CN[C@H](CO)[C@H](O)CO)c[nH]c1c(=O)[nH]2,1,0,0
86,Oc2ncnc3n(C[C@@H]1COC[C@@H]1CC(F)(F)P(O)(O)=O)cnc23,1,0,0
87,Oc2[nH]cnc3c(C(CC#N)c1cccc(Cl)c1)cnc23,1,0,0
88,Nc4nc(O)c3[nH]cc(Cc2cccc(OCc1ccccc1)c2)c3n4,1,0,0
89,Nc4nc(O)c3nc(N)n(C2O[C@H](CSc1ccccc1)[C@@H](O)[C@H]2O)c3n4,1,0,0
90,NC3=NC(=O)C2NC=C(Cc1ccccc1)C2N3,1,0,0
91,Nc3nc(O)c2[nH]c(NCc1ccccc1)nc2n3,1,0,0
92,O[C@H]3C(c1c[nH]c2c(O)ncnc12)O[C@H](CCl)[C@H]3O,1,0,0
93,Nc3nc(O)c2[nH]cc(Cc1cnccc1Cl)c2n3,1,0,0
94,Cc1ccsc1CNc3nc2[nH]c(N)nc(O)c2n3,1,0,0
95,OC[C@H]3N[C@@H](Cc1c[nH]c2c(O)ncnc12)C(O)[C@H]3O,1,0,0
96,Nc3nc(O)c2ncn(Cc1ccccc1\C=C\P(O)(O)=O)c2n3,1,0,0
97,Nc2nc1c(CNC(CO)CO)c[nH]c1c(=O)[nH]2,1,0,0
98,OC[C@@H](O)CN(Cc1ccccc1)Cc2c[nH]c3c(=O)[nH]cnc23,1,0,0
99,Nc3nc(O)c2[nH]cc(Cc1ccsc1)c2n3,1,0,0
100,Cc1ccccc1NC(=O)[C@@H](C)Nc2ccc3c(c2)CCN3C(=O)C,0,1,0
101,CCn1c(=O)c2c(c(sc2n(c1=O)CC(=O)[O-])C(=O)[O-])C,0,1,0
102,CCOc1ccc(cc1)NC(=O)c2cc(ccc2C(=O)[O-])C(=O)[O-],0,1,0
103,C[C@H](CNC(=O)c1cc(cn1C2CC2)N)O,0,1,0
104,CCC[C@](C)(C(=O)NCC(=O)NCC(=O)[O-])[NH3+],0,1,0
105,CCCCN/C(=C(\C#N)/C(=C\1/CCN(C1=O)c2cc(cc(c2)C)C)/[O-])/[O-],0,1,0
106,C[C@H](C(C)C)NC(=O)c1ccc(cc1)NC(=O)N,0,1,0
107,Cc1ccc(o1)[C@@H](C)N/C(=N/O)/N,0,1,0
108,CNc1ccccc1C(=O)Nc2ccc(cc2)C(=O)[O-],0,1,0
109,C[C@H](C(=O)NC(=O)N)N1CC[NH+](CC1)CCC[NH3+],0,1,0
110,CC(=O)NCCNC(=O)CNC(=O)C[NH3+],0,1,0
111,Cc1cc(ccc1NC(=O)C)NC(=O)[C@H](C)NC(=O)N,0,1,0
112,CC(C)NC(=O)C(=O)NNC(=O)CNC(=O)N,0,1,0
113,C[C@@H](CC#N)N(C)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],0,1,0
114,c1cc(ccc1CC#N)NCC(=O)NC(=O)N,0,1,0
115,CC(=O)Nc1cc(ccc1N)C(=O)[O-],0,1,0
116,C[C@H](CNc1ccc(cc1N)S(=O)(=O)N)[NH+](C)C,0,1,0
117,C[C@@H](c1ccc(cc1O)F)Nc2cc(ccc2F)C(=O)[O-],0,1,0
118,C[C@@H](C(=O)[O-])NC(=O)[C@@H](CC(=O)N)[NH3+],0,1,0
119,Cc1ccc(c2c1[C@H](C[C@@H]2Nc3ccc(cc3)C(=O)N)C)O,0,1,0
120,CC(=O)c1ccc(cc1)NC(=O)N(Cc2ccc(cc2)OC)[C@@H]3CCN([C@@H]3C(=O)[O-])C(=O)C(=O)[O-],0,1,0
121,COC1CCN(CC1)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],0,1,0
122,c1ccc(c(c1)C(F)(F)F)N/C(=N/O)/N,0,1,0
123,C1CC[NH+](CC1)CCNC(=O)C(=O)NN,0,1,0
124,C[C@@H](c1ccc(cc1O)O)N[C@@H]2CCCNC2=O,0,1,0
125,CC[C@H](C(=S)N)C(=O)N[C@@H]1CCOc2c1cccc2,0,1,0
126,C1C[C@H](C[NH2+]C1)CCC(=O)N[C@@H](CCC(=O)N)C(=O)[O-],0,1,0
127,C/C(=N/S(=O)(=O)c1ccc(cc1)NC(=O)[C@H]2CC(=CC[C@H]2C(=O)[O-])Cl)/[O-],0,1,0
128,C[C@@H]1CC[C@H](CN1C(=O)N[C@H](CC(C)C)C(=O)[O-])C(=O)N,0,1,0
129,c1cc(ccc1C(=O)[O-])S(=O)(=O)Nc2cc(ccc2[O-])S(=O)(=O)N3CCCC3,0,1,0
130,c1cc(c(c2c1scn2)S(=O)(=O)N)Cl,0,1,0
131,C(CSC[C@@H](C(=O)[O-])[NH3+])[C@H](C(=O)[O-])[NH3+],0,1,0
132,C[NH+]1CCc2cc(c(cc2[C@H]1Cc3ccc(c(c3)O)O)O)O,0,1,0
133,C[C@@H](CC(C)C)NC(=O)N[C@H](CCC(=O)N)C(=O)[O-],0,1,0
134,Cc1ccc(c(c1)C(=O)N[C@H]2CCC[C@H]2/C(=N/O)/N)C,0,1,0
135,c1cc(c(cc1[N+](=O)[O-])C(=O)NN)N,0,1,0
136,CN(C)c1ccc(cc1)c2nccc(n2)NN,0,1,0
137,CC(C)C1=C[C@@H](N=N1)[C@H]2NN[C@@H](N2N)S,0,1,0
138,Cc1cccc(c1C(=O)NC2CCC(CC2)O)N,0,1,0
139,CCNc1cc2c(cc1Cl)NC(=O)CO2,0,1,0
140,Cc1c(c2ccccc2[nH]1)C(=O)NNC(=O)NC,0,1,0
141,CC(C)(C)NC(=O)Nc1ncc(s1)C#CC[NH3+],0,1,0
142,Cc1c(sc(n1)C)[C@@H](C)NC(=O)C(=O)NN,0,1,0
143,Cc1ccc(c([n+]1[O-])Cl)C2=N/C(=C\3/C=C(C(=O)C(=C3)[O-])[N+](=O)[O-])/O[N-]2,0,1,0
144,CNC(=O)C1(CCCCC1)NC(=O)c2ccnc(c2)Cl,0,1,0
145,C([C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@@]([C@@H]2O)(CO)O)CO)O)O)O)O,0,1,0
146,C[C@@H]1c2cccn2CC[NH+]1CC(=O)Nc3cc(cc(c3)C(=O)N)C(=O)N,0,1,0
147,C[C@H](Cn1cc[nH+]c1)NC(=O)CC(=S)N,0,1,0
148,C[C@H](CC(=O)N1CC[C@](C1)(C)C(=O)[O-])[NH3+],0,1,0
149,c1c(cc(cc1O)Sc2cc(cc(c2)O)O)O,0,1,0
150,CC[C@@H](C)[C@H](C(=O)N1CCC(CC1)O)NC(=O)N,0,1,0
151,Cc1ccc(cc1)c2ccc3c(c(sc3n2)C(=O)N)N,0,1,0
152,C[C@@H]1C[C@@H]1CNC(=O)Nc2nccs2,0,1,0
153,C1CCc2c(c(c(n(c2=S)N)N)C#N)C1,0,1,0
154,C[C@@H](C(=O)[O-])NC(=O)[C@@H](C(C)(C)CO)O,0,1,0
155,C[C@H](C(=O)NC)Nc1cccc(c1N)F,0,1,0
156,c1cc(c(cc1C[C@@H](C(=O)NCC(=O)NC2CC2)[NH3+])O)O,0,1,0
157,C[C@@H]1CCC[C@@](C1)(C(=O)[O-])NC(=O)CNC(=O)C[NH3+],0,1,0
158,CO[C@@H]1CCC[C@@H]1[NH2+]CC(=O)NC(=O)N,0,1,0
159,c1cc2c(cc1Br)c(c(c[nH+]2)N)NCC(=O)[O-],0,1,0
160,CCCNC(=O)CCNC(=O)[C@H](C)/C(=N/O)/N,0,1,0
161,C[C@H]1[C@@H](C[C@@H]([C@@H](O1)OC2[C@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)[NH3+])/[NH+]=C(/C(=O)[O-])\N,0,1,0
162,CCNC(=O)CNC(=O)C(=O)Nc1ccc(cc1)NC(=O)C(C)C,0,1,0
163,c1cc(sc1C(=O)[O-])S(=O)(=O)NCCS(=O)(=O)N,0,1,0
164,c1cc(ccc1C(=O)NC2CC2)NN,0,1,0
165,COc1cc(c(cc1OC)NS(=O)(=O)c2ccc3c(c2)CCN3C(=O)CCC(=O)[O-])C(=O)[O-],0,1,0
166,C1CC[NH+](CC1)C[C@@]2([C@H]([C@@H]([C@@H](O2)CO)O)O)O,0,1,0
167,c1c(ccc(c1)/C=C/C(=O)N)/C=C/C(=O)N,0,1,0
168,C1CN(CCC1CC(=O)N)C(=O)N[C@H](CO)C(=O)[O-],0,1,0
169,CC(C)NC(=[NH2+])NC(C)(C)C(=O)N,0,1,0
170,CCS(=O)(=O)[N-]c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)C(=O)[O-],0,1,0
171,CC(C)(C)C(=O)NC(C)(C)/C(=N/O)/N,0,1,0
172,c1cc2c(cc1C(=O)N(CC(=O)N)CC(=O)N)CCN2,0,1,0
173,C[C@@H](c1[n-]nnn1)NC(=O)C2(CC2)C(=O)[O-],0,1,0
174,CC[C@H]1CO[C@@H](CN1c2cc(ccc2/C(=N/O)/N)C)C,0,1,0
175,c1cc(ccc1c2cnco2)C(=O)NN,0,1,0
176,CC(C)(C)NC(=O)c1cc(nc2c1cccc2)NN,0,1,0
177,Cc1cc(cc(c1NC(=O)C(C)C)C)NC(=S)N,0,1,0
178,Cc1ccc(c(c1)C(=O)NCC(=O)NC(C)C)NN,0,1,0
179,CNC(=O)c1ccc(cc1)NC(=O)c2ccc(cc2)N,0,1,0
180,Cc1ccc(c(c1)NC(=O)c2ccc(cc2)NN)OC,0,1,0
181,c1ccc2c(c1)C[C@H](O2)C(=O)N[C@@H]3CCC[C@@H]3/C(=N\O)/N,0,1,0
182,Cc1cc(nc(n1)c2ccc3ccccc3n2)NN,0,1,0
183,Cc1cc(n(n1)C)NC(=O)c2ccc(c(c2)F)N,0,1,0
184,c1ccc(c(c1)NC(=O)NN)I,0,1,0
185,C[C@H](CC[NH3+])N(C)[C@@H](C)C(=O)NC(=O)N,0,1,0
186,Cc1ccc(c(c1)Cl)NC(=O)c2ccc(cc2)NN,0,1,0
187,C[C@]1([C@@H](O[C@H]([C@@]([C@]1(C)O)(C)O)O)CO)O,0,1,0
188,C[C@@H](CN1CCOCC1)Nc2ccc(c(c2)C(=O)N)N,0,1,0
189,C[C@@](C1CC1)(C(=O)[O-])NC(=O)N[C@H]2CCCC[C@@H]2[NH3+],0,1,0
190,CCCCCNC(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],0,1,0
191,Cc1ccccc1NC(=O)c2cccc(n2)NN,0,1,0
192,C[C@@H]1COCCN1C(=O)N[C@H](CC(=O)N)C(=O)[O-],0,1,0
193,c1cc(ccc1/C(=N\O)/N)NC(=O)c2ccc(cc2)F,0,1,0
194,CC[C@@H]1CCCC[C@H]1NC(=O)c2ccc(cc2)NN,0,1,0
195,CC(=O)N1CCCN(CC1)C(=O)[C@H](CC(=O)N)[NH3+],0,1,0
196,CC1CCC(CC1)(C(=S)N)NC(=O)Nc2ccccc2F,0,1,0
197,CC[C@H](c1ccc(c(c1)O)O)[C@@H](CC)c2ccc(c(c2)O)O,0,1,0
198,CCn1cc(cn1)NC(=O)c2ccc(cc2)/C(=N/O)/N,0,1,0
199,Cc1ccc(cc1C(=O)N)S(=O)(=O)N[C@H]2CCC[C@@H]2[NH3+],0,1,0
200,C[C@]1([C@H](O[C@@]([C@]([C@]1(C)O)(C)O)(C)O)CO)O,0,1,0
201,c1cc(ccc1[C@@H](C(=O)N)NNC(=O)c2cc3c(s2)CCCCC3)F,0,1,0
202,Cc1cc(ccc1Cl)OCC(=O)Nc2ccc(cc2)NC(=O)N,0,1,0
203,[H]/N=C\1/N[C@@H]2N(/C(=N/[H])/N1)NC(=CS2)c3c(non3)C,0,1,0
204,c1ccc2c(c1)c(c(=[NH2+])oc2O)Nc3ccc(cc3)S(=O)(=O)N,0,1,0
205,c1cc(cc(c1)C(=O)N2CCCC2)/C(=N/O)/N,0,1,0
206,C(C[NH3+])CNC(=O)N[C@@H](CO)C(=O)[O-],0,1,0
207,c1cc(c(cc1N)C#N)S(=O)(=O)N[C@H]2CCCC[C@H]2O,0,1,0
208,CC(C)(C)N(C(=O)c1ccccc1N)N,0,1,0
209,Cc1cc(cc(c1C)S(=O)(=O)NCCC(=O)[O-])C(=O)[O-],0,1,0
210,CC[NH2+][C@H](C)CC(=O)N[C@H](CC(=O)N)C(=O)[O-],0,1,0
211,CC(C)(C)NC(=O)C(=O)NNC(=O)c1cccc(c1)Br,0,1,0
212,CN([C@H]1CCSC1)C(=O)C/C(=N/O)/N,0,1,0
213,c1cc(sc1/C=C/C(=O)[O-])C(=O)NCCS(=O)(=O)N,0,1,0
214,Cc1cc(on1)C(=O)Nc2cc(ccc2N3CCCCC3)C(=O)N,0,1,0
215,CNC(=O)NC(=O)CCSc1ccccc1N,0,1,0
216,Cc1ccc(cc1NC(=O)c2ccnc(c2)NN)C#N,0,1,0
217,Cc1ccc(cc1)Nc2c(c(c(s2)N)C(=O)NCC=C)C#N,0,1,0
218,C[C@H](C1CC1)NC(=O)c2c(ccc(n2)NN)Cl,0,1,0
219,[H]/N=C(\N)/NC(=O)NC(=[NH2+])N,0,1,0
220,CN(C)c1ccc2c(c1)c(c(cn2)C#N)NN,0,1,0
221,C1C[NH+](C[C@@H]1NCC(=O)NC(=O)N)C2CC2,0,1,0
222,c1cc2c(cc1OC[C@@H](C(=O)N)[NH3+])OCO2,0,1,0
223,C[C@@H](Cn1cccn1)NC(=O)N[C@@H]([C@@H](C)O)C(=O)[O-],0,1,0
224,C[C@@H]([C@H](C(=O)[O-])NC(=O)N(CC(C)C)CC(=O)N)O,0,1,0
225,C[C@H]1CN(c2cc(ccc2O1)N)CC(=O)N,0,1,0
226,Cc1c(cccc1NC(=O)NC[C@]2(CCCc3c2cccc3)O)C(=O)NC,0,1,0
227,c1cc2c(cc1NC(=O)Cn3c(c(nn3)C(=O)[O-])C(=O)[O-])OCCO2,0,1,0
228,CCc1cc(ccc1NC(=O)CC2(CCCCC2)C(=O)[O-])SC#N,0,1,0
229,CC(C)(C(=S)N)C(=O)N1CCCC[C@@H]1C(=O)N,0,1,0
230,CC(C)(C(=O)N1CCC[C@@H](C1)C(=O)[O-])[NH2+]C,0,1,0
231,CC1(Cc2c3ccccc3ccc2/C(=C/C(=O)C(=O)NN)/N1)C,0,1,0
232,CC[C@@H](C)NC(=O)c1ccc(c(c1)C)NN,0,1,0
233,Cc1cc(ccc1OCC[NH3+])S(=O)(=O)N,0,1,0
234,CC(=O)N[C@@H](CCCNC(=O)N)C(=O)[O-],0,1,0
235,CCC(=O)Nc1ccc(c(c1)NC(=O)C[NH3+])Cl,0,1,0
236,CC1=C(CC(=C(N1)C)C(=O)NN)C(=O)NN,0,1,0
237,Cc1ccc(n1C)C(=O)Nc2ccc(c(c2)OC)N,0,1,0
238,CS(=O)(=O)CCCNC(=O)NC(=O)/C=C/C(=O)[O-],0,1,0
239,Cn1cc[nH+]c1CN(C)c2ccc(cc2N)S(=O)(=O)N,0,1,0
240,c1cc(c(cc1C(=O)[O-])C(=O)[O-])OCC(=O)N([C@H]2CCS(=O)(=O)C2)C3CC3,0,1,0
241,c1cc(ccc1C(=O)[O-])NC(=O)CSCC(=O)[O-],0,1,0
242,Cc1cccc(c1NC(=S)NNC(=O)C)C,0,1,0
243,Cc1ccc(cc1S(=O)(=O)Nc2ccccc2[N-]S(=O)(=O)C)C(=O)[O-],0,1,0
244,C[C@H](CNC(=O)NC(C)(C)C)/C(=N/O)/N,0,1,0
245,c1c(cc(cc1C(=O)[O-])NC(=O)COc2c(c(cc(c2F)F)F)F)C(=O)[O-],0,1,0
246,c1cc(c(cc1N)Cl)NC(=O)c2ccon2,0,1,0
247,[H]/N=C(\Nc1cc(on1)C)/[NH+]=C(N)N,0,1,0
248,Cc1c(c(nc([nH+]1)N)NC(C)C)N,0,1,0
249,Cc1cc(cc(c1C[C@H](C(=O)OC)[NH3+])O)O,0,1,0
250,C[C@H](CNC(=O)N[C@H](C)C(=O)N)C(=O)[O-],0,1,0
251,Cc1ccc(c(c1)C#CC[NH3+])S(=O)(=O)NCCC(=O)N,0,1,0
252,CCCC[C@@H](C(=O)NCCCn1cc[nH+]c1C)NC(=O)N,0,1,0
253,Cc1cc(ccc1NC(=O)N2CCC[C@@H](C2)[NH3+])C(=O)[O-],0,1,0
254,CC1(C[C@@H]1n2c(nnn2)c3cc(cc(c3)N)N)C,0,1,0
255,Cc1ccc(cc1N)C(=O)NCC(=O)NC,0,1,0
256,Cc1cccc(c1)[C@](C)(C(=O)[O-])N[C@@H]2CCCC[C@@H]2[NH3+],0,1,0
257,CNC(=O)CCn1cc(c(n1)N)Br,0,1,0
258,C[NH+]1CC[C@H](C1)NC(=O)c2cc(c(c(c2)Cl)NN)[N+](=O)[O-],0,1,0
259,CNC(=O)C(=O)Nc1ccc(nc1)N2CCCC2,0,1,0
260,c1cc(c(cc1S(=O)(=O)N2CCC(CC2)C(=O)N)N)F,0,1,0
261,c1cc2c(cc1CCNC(=O)NN)OCCO2,0,1,0
262,C[C@H]1C=[NH+]C=N[C@H]1c2ccc(c(c2O)O)O,0,1,0
263,C[C@H]1C[C@@H]1NS(=O)(=O)c2ccc(nc2)NN,0,1,0
264,c1cc(c(cc1C(=O)N)CSc2ccc(cn2)N)F,0,1,0
265,C[C@H](C(=O)N)[S@@](=O)c1nc2cc(ccc2o1)N,0,1,0
266,CC[C@H](C)[C@H](C(=O)[O-])NC(=O)N1CC[C@@H](C1)[NH3+],0,1,0
267,CC[C@H](C(=O)N)[S@@](=O)c1nc2ccc(cc2o1)N,0,1,0
268,CCOC(=O)[C@H](C)NC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],0,1,0
269,Cc1ccccc1[C@@H](C)NC(=O)N[C@@H]2CCS(=O)(=O)C2,0,1,0
270,c1cc(c(cc1C#N)N)N[C@@H]2CCCNC2=O,0,1,0
271,Cc1ccc(c(c1)C(=O)Nc2cccc(c2C(=O)[O-])F)O,0,1,0
272,CC1(CCC[C@@]2([C@@H]1CC[C@@]34[C@@H]2CC[C@@H](C3)[C@@](C4)(CO)O)C(=O)[O-])C,0,1,0
273,CNC(=O)CNc1ccc(cc1)C(=O)N,0,1,0
274,C1CNC(=O)[C@H]([C@@H]1O[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O,0,1,0
275,CC(C)NC(=O)NC(=O)COc1ccc(cc1OC)C(=O)[O-],0,1,0
276,CSCC[C@H](C(=O)[O-])NS(=O)(=O)c1cc(ccc1Br)C(=O)[O-],0,1,0
277,C1C[C@@H](CN(C1)C(=O)[C@@H]2CCC=CC2)CNC(=O)N,0,1,0
278,C[C@@]1([C@]([C@]([C@@H](O1)O)(C)O)(C)O)CO,0,1,0
279,CNC(=O)COc1ccc(cc1)C(=O)NN,0,1,0
280,C[C@H]([C@@H](C1=N[C@H]2C(=[NH+]C1)NC(=NC2=O)[NH-])O)O,0,1,0
281,C[C@@H](c1ccc(s1)Cl)NC(=O)[C@@H](C)/C(=N/O)/N,0,1,0
282,C[C@@]1(C(=O)N(C(=O)N1)C/C(=C(/C#N)\C(=O)NCC=C)/[O-])c2ccc(cc2)F,0,1,0
283,c1ccc(cc1)N2CC[C@H](C2)CNC(=O)Nc3ccc(cc3)C#N,0,1,0
284,C[C@@H]1C[C@@H]1C(=O)NCCC(=O)NCC(=O)NCC(=O)[O-],0,1,0
285,Cc1ccc(cc1C(=O)N)NC(=O)N[C@@H](C)CN2CCCC2=O,0,1,0
286,CCc1ccccc1NC(=O)Nc2ccc(cc2)N(C)C(=O)C,0,1,0
287,Cc1ccc(c(c1)O[C@@H](C)C(=O)Nc2ccc(cc2)C(=O)[O-])C,0,1,0
288,COc1cc2c(c(c1)OC)[C@@H](C[C@H](C2)C(=O)[O-])[NH3+],0,1,0
289,C([C@@H](C(=O)[O-])[NH3+])NC(=[NH2+])N,0,1,0
290,CCNC(=O)NC(=O)[C@H](C)[NH2+]CCC(=O)NC,0,1,0
291,c1cc(ncc1C#CC[NH3+])C(=O)NCCS(=O)(=O)N,0,1,0
292,Cn1ccc(n1)NS(=O)(=O)c2ccc(c(c2)N)O,0,1,0
