,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
99,67929,67929,1089853,train,0.6233328153262172,1.7204,55.84,0,4,108,0.31400320025386985,-0.4262980787118989,2.035498946769102,277.31999999999994,CN(C)C(=O)c1cccc(OC(=O)C2CCOCC2)c1,0,0
100,67930,67930,226099,train,0.8810020730543621,3.3011000000000026,46.17,1,4,104,0.2522945574321569,-0.3445088328291908,1.6494082046416525,305.4239999999998,O=C(CNC(=O)c1csc2c1CCCC2)c1cccs1,0,0
101,67931,67931,55646,train,0.7234183198429865,2.5731,75.34,2,7,116,0.22681768950444936,-0.396306689132016,1.9114354123212065,317.41800000000006,CC1CCCc2sc3nc(NCCCO)n4ncnc4c3c21,0,0
102,67932,67932,216103,train,0.7846638223556679,2.3619400000000006,46.61000000000001,0,3,102,0.32874719975308186,-0.4644443240326597,2.3659104879159947,261.321,CCOC(=O)C1CCC(=O)N1c1cccc(C)c1C,0,0
103,67933,67933,300833,train,0.8504607331930066,3.9363200000000016,46.17,1,3,110,0.2243293269165605,-0.3259762734284558,1.8695817084474284,309.3370000000001,Cc1ccc(C(=O)CCC(=O)Nc2ccc(F)c(F)c2)s1,0,0
104,67934,67934,400589,train,0.7214364631873527,1.7658999999999991,84.22,3,2,118,0.3123161337064875,-0.3543055592844785,1.4713887234177152,293.41100000000006,CC(NC(N)=O)C(=O)NCCC12CC3CC(CC(C3)C1)C2,0,0
105,67935,67935,142512,train,0.8069238282079213,2.3125400000000003,68.4,1,5,118,0.29124589758923586,-0.3239818688390229,1.9041073067148024,310.35700000000014,Cc1ccc(C)c(NC(=O)C(C)n2ncn3cccc3c2=O)c1,0,0
106,67936,67936,470940,train,0.8279190271081562,2.0649,49.85000000000001,0,4,118,0.2427948839828517,-0.4919971847039836,2.231874666639813,332.85299999999995,CCCOc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1Cl,0,0
107,67937,67937,1130414,train,0.8406503168817491,2.664720000000001,58.64000000000001,1,3,126,0.4094370242025313,-0.4475237427719385,1.7656018832983902,318.4170000000001,Cc1ccccc1CC(C)(C)NC(=O)CCCN1CCOC1=O,0,0
108,67938,67938,181158,train,0.8689493030820264,1.6148000000000005,89.69999999999996,1,4,122,0.2519624735760281,-0.4880726309681592,2.2157555070973727,334.3970000000001,CN(C)S(=O)(=O)c1cccc(COc2ccccc2C(N)=O)c1,0,0
109,67939,67939,493786,train,0.888900441072665,3.431400000000002,34.03,1,3,100,0.2501440936426415,-0.3773354138259439,2.1498665486355355,256.349,CCCn1cc(NC(C)c2ccccc2)ccc1=O,0,0
110,67940,67940,842518,train,0.8048524624356252,2.5236,77.12,2,4,118,0.2562767529886995,-0.39806546559433,2.618072341257996,301.38999999999993,CCCCn1cc(C(=O)NCCC)c(=O)c2c(N)cccc21,0,0
111,67941,67941,142837,train,0.8110361081191784,2.9635200000000013,51.54,0,5,124,0.3085533091789315,-0.4657640202925182,1.6995944214406395,334.4410000000001,CCOC(=O)C1CCN(C(=O)c2cc3sc(C)cc3n2C)CC1,0,0
112,67942,67942,877421,train,0.7738752257950363,3.6956000000000016,54.02,2,2,110,0.3190883920642163,-0.3337897822930579,1.6340065065182523,295.31700000000006,O=C(NCc1ccc2ncccc2c1)Nc1ccccc1F,0,0
113,67943,67943,867487,train,0.77500655947353,3.9842600000000026,77.25,1,6,124,0.2572959855335896,-0.4967573476038244,1.8327191062473287,343.40800000000013,COc1ccc(C(=O)Nc2cc(-c3nnc(C)o3)sc2C)c(C)c1,0,0
114,67944,67944,989499,train,0.8474106622258438,3.5370000000000026,38.77,0,3,116,0.2537371658855424,-0.4967423522811154,2.255838109681902,299.37,COc1cccc(C(=O)N(C)C(C)c2ccccc2OC)c1,0,0
115,67945,67945,1507325,train,0.8028307192949569,2.1984000000000004,45.55,0,3,124,0.2699638764107186,-0.3466058282532222,1.714707826511778,315.4170000000001,C=CCN1C(=O)CCCC12CCN(C(=O)c1cccn1C)CC2,0,0
116,67946,67946,130139,train,0.7752816451839838,0.10659999999999993,106.77,1,5,116,0.3414452134072247,-0.44889709013438106,3.2030392926549736,318.326,CC(OC(=O)c1cc(S(=O)(=O)N(C)C)ccc1F)C(N)=O,0,0
117,67947,67947,1524918,train,0.7926934482793732,2.5595000000000008,66.4,2,4,118,0.24026754513070994,-0.38704235669121134,2.0422948843612065,341.4290000000001,CSc1ccc(C(O)CNS(=O)(=O)c2cccc(F)c2)cc1,0,0
118,67948,67948,1053613,train,0.8854961294960753,2.1723,58.2,2,3,116,0.24648097114393736,-0.3570831349638774,2.1682556774207624,324.3520000000001,CNC(=O)C(NC(=O)Cc1cccs1)c1ccc(F)c(F)c1,0,0
119,67949,67949,869232,train,0.8182482402105485,3.2243000000000017,47.36,0,4,128,0.2716216995429444,-0.49359078808482,1.430671040453498,327.428,CCn1nccc1C(=O)N1CCC(CCOc2ccccc2)CC1,0,0
