,Unnamed: 0,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
16,159354,train,0.875987457,1.0225600000000001,90.87,1,6,96,0.271895312,-0.367038442,2.7380796060000003,266.32599999999996,Cc1cc(C)c(S(=O)(=O)n2cnnc2N)c(C)c1,-7.8,12.458330631256104
17,560895,train,0.745311222,3.04012,71.82,0,5,114,0.268754564,-0.36109095700000005,2.211215482,305.337,Cc1noc(C)c1Cn1c(-c2ccccc2)ccc(C#N)c1=O,-8.2,14.195096015930176
18,740394,train,0.7553531929999999,2.95894,64.86,1,6,124,0.225713387,-0.48086416200000004,1.673455265,323.4,COc1ccnc(NCc2cccc(Cn3nc(C)cc3C)c2)n1,-8.9,17.910921812057495
19,888121,train,0.66759758,2.0473,110.52,3,5,130,0.24827751,-0.494592914,2.089881064,341.36699999999996,COc1ccc(C(N)=O)cc1NCC(=O)Nc1ccccc1C(C)=O,-8.0,20.9871027469635
20,390800,train,0.888817128,1.7286,41.57,1,3,108,0.220999848,-0.370856034,1.462258819,274.36400000000003,O=C(CCN1CCOC(c2ccccc2)C1)NC1CC1,-7.0,14.622873306274414
21,361038,train,0.878436467,2.0055,63.99,1,4,104,0.261267174,-0.351089345,2.416722885,312.156,C=CCNC(=O)Cn1cnc2c(Cl)cc(Cl)cc2c1=O,-7.2,13.450963258743286
22,1089370,train,0.8667137970000001,2.99058,49.03,0,3,108,0.25347279699999997,-0.33796716200000004,2.242486628,285.322,CC(CC#N)N(C)C(=O)c1ccc(-n2cccc2)c(F)c1,-8.0,14.435052156448364
23,920790,train,0.894750053,0.8272,73.74,1,5,116,0.244102696,-0.39299066200000005,1.7446324169999998,311.407,O=S(=O)(c1ccc(N2CCC(O)CC2)nc1)N1CCCC1,-8.6,14.74002456665039
24,734428,train,0.7912549740000001,3.0608400000000002,46.09,0,3,108,0.25399460100000004,-0.33122717,2.409818977,281.35900000000004,C=CCN(CC=C)C(=O)c1ccc2nc(C)c(C)nc2c1,-7.7,14.326972007751465
25,836776,train,0.830081115,2.5839,38.77,0,3,110,0.257126217,-0.49592433799999996,2.042636856,277.36400000000003,CCOCC1CCCN(C(=O)c2ccccc2OC)C1,-6.9,13.454189538955688
26,1422886,train,0.909202865,3.3491199999999997,52.65,1,2,126,0.321590528,-0.34476049299999995,2.148031713,317.433,Cc1ccc(NC(=O)N2CC(C)CCC2C)cc1C(=O)N(C)C,-8.1,12.782882452011108
27,264549,train,0.7155781840000001,1.91458,80.53,0,7,88,0.251615517,-0.355091417,1.7993197109999999,257.278,N#Cc1ncn(Cc2cc(-c3cccs3)on2)n1,-7.3,12.00318431854248
28,1054081,train,0.882249107,2.7267,58.64,1,4,118,0.243414722,-0.489571759,1.729613204,310.353,CC(=O)c1ccccc1NC(=O)CN1CCOc2ccccc21,-8.7,14.871889352798462
29,394657,train,0.9277155859999999,2.64812,77.25,1,5,106,0.227728929,-0.496488585,2.320919324,275.308,COc1ccc(-c2nonc2NC(=O)C(C)C)cc1C,-7.8,12.715962409973145
30,1107063,train,0.877622239,3.0531,59.39,1,4,134,0.322510321,-0.376414764,1.435371823,342.44300000000004,CCc1cc(NC(=O)N2CCC(COCc3ccccc3)C2)n(C)n1,-8.3,19.287420511245728
31,723728,train,0.85667382,3.5092800000000004,62.7,1,3,84,0.141549689,-0.38257915,2.504374061,264.115,N#Cc1ccc(-c2ccc(Cl)c(Cl)c2)nc1N,-7.9,10.92119312286377
32,1238225,train,0.702481609,1.5793,92.07,3,5,126,0.320416004,-0.39576254200000005,1.45269879,327.388,O=C(Nc1ccn(CCc2ccccn2)n1)NC1C=CC(CO)C1,-8.8,20.648693084716797
33,312203,train,0.722444415,2.3574200000000003,82.53,2,6,124,0.163172725,-0.486062844,1.931745146,325.368,Cc1ccc(-c2nc3cc4c(cc3n2CCO)OCCO4)cc1N,-8.6,16.93900418281555
34,1270899,train,0.837565366,2.97212,81.6,0,6,128,0.257528953,-0.46305943899999996,1.556497829,331.37199999999996,COCc1cc(C(=O)N2CCCC2c2noc(C3CC3)n2)c(C)o1,-8.5,15.274741888046265
35,1015993,train,0.71661799,2.84302,84.23,2,4,132,0.252887466,-0.467476273,1.591032733,349.39,Cc1ncccc1C(=O)NCc1cccc(C(=O)NCc2ccco2)c1,-9.0,19.681236267089844
36,914191,train,0.7138681379999999,0.6178,61.8,0,7,122,0.31963124800000003,-0.46502652,1.899247931,307.39799999999997,CCOC(=O)CN1CCN(c2cc(N(C)CC)ncn2)CC1,-6.8,17.805753469467163
37,1297966,train,0.879512085,3.2812,68.02,1,4,128,0.248991027,-0.343750567,1.713623721,335.35400000000004,CC(C)C(NC(=O)Cc1c(F)cccc1F)c1nc(C2CC2)no1,-9.4,19.07794165611267
38,234894,train,0.6772244820000001,1.7753,89.13,2,5,118,0.250980357,-0.49676380700000006,1.481531376,312.329,COc1ccc(OCCNC(=O)c2ccc3[nH]nnc3c2)cc1,-8.9,17.69717001914978
39,1130093,train,0.880295438,3.8359400000000003,34.15,1,4,114,0.11837845400000001,-0.49676821299999996,1.950650737,304.459,COc1ccc(C(C)(C)CNCc2sc(C)nc2C)cc1,-7.8,15.924431562423706
40,1242152,train,0.792203718,3.2774,47.04,1,6,98,0.182823067,-0.3828611,1.991517066,283.422,CCCc1ncc(-c2csc(NCCOC)n2)s1,-6.2,14.636299133300781
41,200953,train,0.86031376,2.5070200000000002,50.68,1,4,94,0.343740795,-0.267044025,1.7527895709999999,261.35,Cc1cccc(CSc2n[nH]c(=O)n2C2CC2)c1,-7.9,13.468517303466797
42,866807,train,0.732515631,0.9346,112.39,1,8,130,0.41988051,-0.40769516299999997,1.460231541,344.327,O=C(NCC1CCCO1)c1nc(Cn2c(=O)oc3ccccc32)no1,-9.1,17.72542977333069
43,1195274,train,0.79362342,3.8852599999999997,46.4,1,4,118,0.25768544,-0.378954371,1.91045651,327.815,Cc1cc(C)c(NCc2cc(=O)n3cc(Cl)ccc3n2)c(C)c1,-9.5,14.37865161895752
44,157267,train,0.835792394,1.4745,70.99,1,5,112,0.34347474200000006,-0.3392696,1.943320629,298.41200000000003,CCCn1c(SCC(=O)N2CCCCC2C)n[nH]c1=O,-7.2,17.654953718185425
45,884186,train,0.7751165040000001,1.7973400000000002,58.56,0,6,134,0.45111107899999997,-0.46502652,2.086369171,346.353,CCOC(=O)CN1CCN(c2nc(C(F)(F)F)nc(C)c2C)CC1,-7.9,31.87424612045288
46,1248894,train,0.674812599,2.27632,60.91,1,4,94,0.280297209,-0.398666729,2.441464481,251.28900000000002,Cc1nc(=O)c2ccccc2n1-c1cccc(N)c1,-8.3,19.849483013153076
47,1380542,train,0.729656895,3.4095800000000005,78.84,0,6,124,0.25789651,-0.369173122,1.607943211,335.342,N#Cc1ccc(-c2noc(-c3ccc(N4CCCC4)c(F)c3)n2)nc1,-10.2,34.37335705757141
48,801730,train,0.85725755,3.6385400000000003,64.16,0,5,132,0.27390402199999997,-0.36109123600000004,2.292848641,332.44800000000004,Cc1noc(C)c1CN(C)C(=O)c1cc(C(C)C)n(C(C)(C)C)n1,-8.1,28.960472345352173
49,1149923,train,0.821904091,2.95414,77.52,1,6,122,0.340649573,-0.46754315,1.96968102,334.397,CCOC(=O)c1cc(C)sc1NC(=O)COc1ccc(C)cn1,-8.1,32.52462148666382
50,1383197,train,0.943690809,2.66266,76.13,1,4,116,0.255741208,-0.320572207,2.264402445,318.39799999999997,Cc1cc(C)c(C(=O)Nc2ccc(S(C)(=O)=O)nc2)c(C)c1,-8.5,22.01932191848755
51,577592,train,0.778383785,0.6367,64.68,2,3,116,0.317190712,-0.35281634,2.289446807,284.404,CCC(C)NC(=O)N1CCN(CC(=O)NC(C)C)CC1,-6.9,24.281348705291748
52,283188,train,0.714269383,2.4627,88.26,2,4,126,0.339029195,-0.451957464,1.69357596,340.31,O=C(COC(=O)c1cc(=O)[nH]c2ccccc12)Nc1ccc(F)cc1,-10.0,30.30399179458618
53,1002174,train,0.708733458,0.9890000000000001,66.92,0,4,112,0.32398483100000003,-0.464789375,2.964631605,292.401,CCOC(=O)C1CCCCN1S(=O)(=O)N(C)C(C)C,-6.6,22.75851058959961
54,687473,train,0.7290304390000001,0.89902,119.97,2,7,122,0.27293184,-0.36415476,1.8488954880000001,343.36800000000005,Cc1cccc(NC(=O)Cn2cnc3c(C(N)=O)nsc3c2=O)c1,-8.8,30.009112119674683
55,576301,train,0.7771223909999999,3.5177400000000003,77.25,1,5,122,0.32787552600000003,-0.488891019,1.657557362,323.35200000000003,Cc1cccc(COc2cccc(C(=O)Nc3nc(C)no3)c2)c1,-9.8,28.40445375442505
56,10783,train,0.6816605640000001,3.29892,37.3,1,2,88,0.21596245600000002,-0.388187729,2.696381577,281.566,Cc1ccc(C(=O)CC(O)C(Cl)(Cl)Cl)cc1,-7.2,20.514697074890137
57,332348,train,0.8196011440000001,0.5417,81.59,2,7,126,0.22716135199999998,-0.395044548,1.8300990519999998,319.409,CCNc1nc(N2CCN(CCO)CC2)nc2c1C(=O)CCC2,-7.9,30.379647254943848
58,1421380,train,0.5784845129999999,3.6029199999999997,48.01,0,5,114,0.133168186,-0.303250465,1.679547306,323.78700000000003,Cc1nc(-c2cn(Cc3ccc(Cl)cc3)nn2)c2ccccn12,-9.6,24.587042331695557
59,1265856,train,0.88732855,1.6288,85.17,2,5,102,0.416248986,-0.420665849,2.410812465,273.214,NC(c1nnc(CO)o1)c1ccccc1C(F)(F)F,-7.4,31.556396961212158
60,408371,train,0.915043706,1.0466,67.33,1,5,124,0.32838670000000003,-0.37879229700000006,1.9815190409999999,317.389,CC(C)C(Cn1c(=O)[nH]c2ccccc2c1=O)N1CCOCC1,-7.1,25.24399995803833
61,1530510,train,0.737603562,1.3263,97.47,3,5,112,0.270594139,-0.496109024,2.57225249,289.335,COc1ccc(N)c2c(C(=O)NC(C)(C)CO)nccc12,-7.2,30.915487051010132
62,1048597,train,0.9302715909999999,3.3743199999999995,70.71,1,4,130,0.22530015899999997,-0.337528874,1.7795598719999999,336.439,Cc1nn(-c2ccccc2)c(C)c1CC(=O)NC1(C#N)CCCCC1,-9.3,34.39807200431824
63,1083705,train,0.9270103820000001,2.5741,55.4,1,3,112,0.24013589100000002,-0.381407451,2.085409361,321.801,CC1(CNS(=O)(=O)c2ccc(F)c(Cl)c2)CCOCC1,-7.6,32.585283041000366
64,625873,train,0.810963935,3.34478,67.16,0,4,114,0.41730178100000004,-0.378911171,2.4604465159999998,327.283,N#Cc1cccc(OS(=O)(=O)c2ccccc2C(F)(F)F)c1,-8.1,27.237033367156982
65,305985,train,0.947074187,2.6332,48.99,1,3,122,0.253882029,-0.31008346800000003,1.78774948,315.392,CC(C)c1nc2c(c(=O)[nH]1)CCN(Cc1ccccc1F)CC2,-8.6,23.955511808395386
66,978264,train,0.568469214,2.08,95.66,0,8,110,0.22592947300000002,-0.33931382,1.7466962659999998,296.29,CCc1nc(Cn2ccnc2-c2cccc3nonc23)no1,-8.5,25.967549800872803
67,436220,train,0.855750382,3.3581,33.45,0,2,104,0.229772105,-0.46746868399999997,1.774601506,269.344,CN(Cc1ccco1)C(=O)C1CCCc2ccccc21,-8.6,21.78586769104004
68,868434,train,0.924160078,2.2938,90.82,1,6,128,0.25726489,-0.492842131,1.714539773,331.37199999999996,COc1cccc(C(=O)N2CCC(c3cc(N)on3)CC2)c1OC,-8.0,28.02524757385254
69,1079856,train,0.926104114,1.2163,67.23,1,4,114,0.269806544,-0.34781580100000004,1.600966401,298.346,CC1c2cccn2CCN1C(=O)CNC(=O)c1ccccn1,-8.3,23.404064655303955
70,661821,train,0.8409937340000001,0.2404,67.23,1,4,96,0.279249894,-0.275492886,1.924175991,258.347,Cn1cc(CNS(=O)(=O)N2CCCCC2)cn1,-6.6,23.623361349105835
71,546536,train,0.774004435,2.0347,74.85,2,3,116,0.25825903100000003,-0.351587187,1.654911981,311.316,O=C(NCCc1nc2ccccc2c(=O)[nH]1)c1ccc(F)cc1,-9.4,27.545109510421753
72,1020710,train,0.914518816,1.8327,76.46,1,6,128,0.256088942,-0.371885068,1.573022104,348.42800000000005,CC1CN(C(=O)Cn2cc(NC(=O)c3ccsc3)cn2)CC(C)O1,-8.3,34.48763871192932
73,968510,train,0.6839752929999999,0.7787,125.02,2,7,126,0.289840822,-0.483773856,1.579681963,338.327,NC(=O)c1nnn(-c2ccc(NC(=O)COc3ccccc3)cc2)n1,-8.2,35.57064485549927
74,312589,train,0.878385073,3.03512,58.64,1,4,124,0.243395736,-0.48957095899999997,1.7389739130000001,324.38,CC(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(C)cc1)CCO2,-7.1,28.393798112869263
75,1531468,train,0.7560439590000001,3.07072,71.17,3,4,102,0.134045093,-0.398190301,2.625770865,324.222,CCC(CO)Nc1ncc(Br)c2c(N)ccc(C)c12,-7.3,24.28555965423584
76,1493801,train,0.911286624,2.7345,63.69,1,4,136,0.317455479,-0.489270989,1.262837995,345.44300000000004,O=C(NC1CCCC1)N1CCC2OC(COc3cccnc3)CCC21,-8.9,26.660564661026
77,1402921,train,0.777378572,2.2829,76.88,1,6,118,0.177056922,-0.379911826,1.744881525,328.397,CS(=O)(=O)c1ccccc1NCc1ccc(-n2cncn2)cc1,-8.6,33.32117295265198
78,738455,train,0.7943610590000001,2.0791,69.55,1,4,128,0.269979035,-0.46799421799999996,1.46083047,337.379,O=C(c1cc2ccccc2c(=O)[nH]1)N1CCN(Cc2ccco2)CC1,-9.6,23.95829939842224
79,268280,train,0.8813561320000001,2.3712,64.63,1,4,122,0.251045685,-0.49286995899999997,2.022593042,333.409,COc1ccc(CNC(=O)c2ccc(S(C)=O)cc2)cc1OC,-8.2,27.79781699180603
80,1147718,train,0.904048243,2.41574,66.4,2,3,122,0.240445976,-0.383766421,1.8439704209999999,331.43699999999995,Cc1ccc(C)c(S(=O)(=O)NCC2(O)CCc3ccccc32)c1,-9.4,17.249043703079224
81,480405,train,0.5738020189999999,4.67656,68.02,1,6,116,0.26049226,-0.46582551200000005,1.730126478,343.43300000000005,Cc1cc(C(=O)Nc2nc3ccc4nc(C)sc4c3s2)c(C)o1,-8.0,22.475407123565674
82,1527684,train,0.8711242359999999,3.8211,12.03,1,1,88,0.137235751,-0.309547994,2.393013863,286.188,CC(C)CC1NCCc2ccc(F)c(Br)c21,-7.6,18.258162260055542
83,1013344,train,0.866677791,0.5509,67.23,1,4,104,0.269678405,-0.340929249,1.9281703540000001,264.329,CC(NC(=O)c1ccnn1C)C(=O)N1CCCCC1,-7.3,19.903326272964478
84,207894,train,0.740266255,1.8851,81.93,1,6,128,0.260655156,-0.480911356,1.6220164469999998,341.346,CC(Oc1ccccc1)C(=O)NCc1nnnn1-c1cccc(F)c1,-8.0,45.751779079437256
85,710960,train,0.871565202,2.0436,67.79,2,4,116,0.21985445899999997,-0.489566648,1.945120248,293.363,CC(C)CC(=O)NCC(O)c1ccc2c(c1)OCCCO2,-7.7,27.323573112487793
86,730976,train,0.803841846,0.6572,57.5,0,7,124,0.236294137,-0.345529586,1.449945431,334.449,CN(Cc1cnn(C)c1)C(=O)CN1CCN(c2nccs2)CC1,-7.2,32.91307830810547
87,476983,train,0.721862731,1.50078,98.04,3,5,106,0.25084476699999997,-0.507966196,1.808029836,282.303,N#Cc1cccnc1NCCNC(=O)c1ccc(O)cc1,-8.4,32.85285186767578
88,231565,train,0.936546675,3.2037,32.34,1,2,124,0.241689712,-0.351704436,1.6197034330000002,324.399,O=C(NC1CC1)C(c1ccc(F)cc1)N1CCc2ccccc2C1,-8.2,33.49914050102234
89,426384,train,0.8426981379999999,2.1051,63.24,1,3,104,0.243236373,-0.293878165,2.3896782169999997,285.34,CC(C)NS(=O)(=O)c1cc(C(=O)C2CC2)ccc1F,-8.3,23.455845832824707
90,108146,train,0.600519176,2.4618,84.08,2,5,122,0.25125171,-0.49388743399999996,1.894653621,333.413,CCOc1ccc(NC(=O)CSc2nc(CC)cc(=O)[nH]2)cc1,-8.1,32.44660472869873
91,164678,train,0.877144844,3.2877,46.92,1,4,104,0.228452054,-0.310649437,1.6668850519999998,287.388,O=C(Nc1ccnn1Cc1cccs1)C1CC=CCC1,-7.8,24.037402868270874
92,544778,train,0.8030829309999999,2.07334,77.13,1,5,118,0.275713367,-0.464503062,1.938260581,311.341,Cc1ccc2c(c1)c(=O)c(C(=O)NCc1ccc(C)o1)nn2C,-9.0,25.01666283607483
93,1058584,train,0.788677684,3.0232,62.58,0,6,128,0.356241355,-0.48569124700000005,1.621801294,330.384,CCn1nc(C(C)C)cc1C(=O)OCC1COc2ccccc2O1,-8.7,29.625288486480713
94,741755,train,0.914143762,2.77352,70.4,2,4,116,0.32021333399999996,-0.37137881100000003,1.463546339,300.362,Cc1cc(NC(=O)NC2CCN(c3ccccc3)CC2)no1,-8.3,24.939427614212036
95,282489,train,0.869728798,2.7501,55.95,0,5,118,0.273747182,-0.328677405,1.929673606,321.812,CCn1nccc1C1CCCN1C(=O)c1c(Cl)cnn1CC,-7.6,26.4732403755188
96,259657,train,0.849181407,2.41426,94.32,1,7,118,0.340924085,-0.462305709,2.162578961,323.374,CCOC(=O)c1c(NC(=O)Cc2nnc(C)o2)sc(C)c1C,-7.8,27.794164657592773
97,17378,train,0.802515775,2.85264,63.99,1,5,118,0.262054599,-0.324431339,1.8079361180000002,331.37199999999996,Cc1cc2c(=O)n(CC(=O)Nc3ccc(C)c(F)c3)cnc2s1,-8.6,29.49715232849121
98,1383443,train,0.866443938,3.4894,42.43,0,3,120,0.27160860800000003,-0.47158716700000003,1.764335988,318.323,CC1CN(C(=O)c2ccc(OCC(F)F)nc2)c2ccccc21,-9.2,25.961829662322998
99,42144,train,0.807795079,2.8092,43.6,0,5,84,0.20886425100000003,-0.223578322,2.07767811,275.164,Cn1nnnc1SCc1ccc(Cl)cc1Cl,-7.1,22.38275456428528
100,1032583,train,0.8402582959999999,1.817,63.91,0,5,110,0.222701953,-0.33408608300000003,1.5579543569999998,285.351,O=C(CCCn1cncn1)N1CCCC1c1ccccn1,-7.8,31.39100670814514
101,511609,train,0.736422039,3.8499,68.02,1,5,116,0.322331923,-0.403104022,1.802176515,329.356,CSc1ccccc1C(=O)Nc1nnc(-c2cccc(F)c2)o1,-9.8,28.87819194793701
102,1540141,train,0.933753345,2.72378,56.13,1,3,112,0.239680618,-0.36935112600000003,1.993197154,309.772,CC(C)(C#N)C(=O)NC1CCN(c2ccc(F)c(Cl)c2)C1,-8.3,29.458895206451416
103,238335,train,0.78555659,3.53946,68.02,1,4,112,0.258487043,-0.335512769,2.034443001,299.305,Cc1ccc(NC(=O)c2cc(C)nc3onc(C)c23)c(F)c1,-8.4,23.163919687271118
104,845533,train,0.777925293,2.72582,37.53,1,3,96,0.136845616,-0.39167715,1.9036943869999998,252.317,Cc1ccc(Cc2cn3ccc(CO)cc3n2)cc1,-8.1,19.914710998535156
105,1317884,train,0.932466914,3.2798199999999995,63.24,1,3,122,0.231243615,-0.325528597,2.2587145630000003,335.4,Cc1ccc(NC(=O)C(C)c2ccccc2F)cc1S(C)(=O)=O,-8.6,28.832690477371216
106,994583,train,0.8413142509999999,1.761,51.22,1,4,94,0.24552459199999999,-0.368413786,1.541415618,254.355,O=C(COC1CCCC1)NCCc1cscn1,-6.4,22.348504781723022
107,1306196,train,0.9252112929999999,2.3874,71.53,1,4,130,0.230029247,-0.496684045,1.86437606,343.358,COc1ccc(F)c(NC(=O)C2CC(=O)N(C)C2c2cccnc2)c1,-7.9,31.500610828399658
108,1536169,train,0.839087424,2.4217,40.62,0,3,128,0.417222007,-0.3004407,1.77112151,348.39,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(CC2CC2)CC1,-8.4,22.678900003433228
109,408551,train,0.646624847,2.0552,99.33,4,4,130,0.25059749800000003,-0.37609117700000005,1.926588641,340.38300000000004,CNC(=O)c1cccc(NC(=O)CNc2cccc(NC(C)=O)c2)c1,-7.6,43.29150104522705
110,319548,train,0.642130767,1.7415200000000002,84.73,2,6,128,0.223982055,-0.36681340100000004,1.4070955719999998,336.399,Cc1ccn(-c2ccc(NCCNC(=O)Cc3ccccc3)nn2)n1,-9.2,41.17686128616333
111,1205861,train,0.8327524479999999,1.07572,66.65,0,4,112,0.405552084,-0.350776983,2.91777328,293.245,Cc1cc(C(=O)N(CC(=O)N(C)C)CC(F)(F)F)on1,-6.6,24.97380495071411
112,20634,train,0.839648628,2.3116,80.42,2,4,106,0.356451835,-0.496741775,2.603298349,276.29200000000003,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(C)=O,-6.9,26.599549055099487
113,1249247,train,0.89913586,2.2086,59.81,1,6,96,0.260421337,-0.36035072799999995,2.372158533,264.35400000000004,CCCn1cccc(-c2nnc(NCC)s2)c1=O,-7.1,24.690639972686768
114,609084,train,0.823451548,2.8717,38.77,0,3,116,0.260051304,-0.49640639,1.9355067019999999,303.33299999999997,COc1ccccc1CN(C)C(=O)COc1ccccc1F,-7.7,26.590293407440186
115,810300,train,0.60699482,4.19602,59.81,1,4,128,0.25672464300000003,-0.327107551,1.5702610769999998,342.402,Cc1ccc(C(=O)Nc2ccc(-c3nc4ccccc4n3C)cc2)cn1,-10.0,26.896557807922363
116,1300817,train,0.877856848,3.5221199999999997,60.45,1,5,124,0.251743265,-0.492858962,2.19482651,334.441,CCc1cnc(C(C)NC(=O)c2cc(OC)c(OC)cc2C)s1,-7.2,26.26911449432373
117,788864,train,0.904160175,2.55658,69.96,1,3,98,0.242710017,-0.207005437,2.956057294,286.784,CC(C)CC(C#N)NS(=O)(=O)c1ccccc1Cl,-7.1,15.93932819366455
118,21216,train,0.66367485,0.0494,91.9,0,8,112,0.351881161,-0.496767787,2.2602082880000003,299.29,COc1ccc(-c2nc3c(=O)n(C)c(=O)nc-3n(C)n2)cc1,-8.8,11.7977135181427
119,594257,train,0.8270080479999999,0.5188,70.47,1,6,128,0.251669059,-0.350727255,1.344339138,347.444,O=C(NCCN1CCN(C(=O)Cn2cccn2)CC1)c1ccsc1,-7.8,18.629177570343018
120,1305474,train,0.870308575,2.6489999999999996,50.36,2,3,112,0.23676523,-0.49676820200000005,2.597417728,278.39599999999996,COc1ccc(C(C)NC(C)C(=O)NC(C)(C)C)cc1,-7.2,14.95635175704956
121,698253,train,0.795812003,1.1062,76.24,2,4,100,0.251007091,-0.375821122,1.646917779,253.30200000000002,CCc1cc(NC(=O)COCC2CCCO2)[nH]n1,-6.4,14.187395811080933
122,307104,train,0.8798347609999999,2.65528,77.81,2,4,94,0.220747422,-0.340238425,2.060871028,252.27700000000002,CC(=O)Nc1ccc(Nc2ccc(C#N)cn2)cc1,-8.0,12.095091819763184
123,859193,train,0.8348814390000001,2.56086,38.13,0,4,96,0.26490696199999997,-0.344012417,2.501264031,263.366,Cc1nc(-n2c(C)ccc2C)sc1C(=O)N(C)C,-7.2,10.329566240310669
124,793978,train,0.631756261,2.4029,72.55,2,4,104,0.165520342,-0.489038676,2.0736127140000002,263.337,Nc1cc(C(=O)C2CCCCC2)ccc1OCCO,-7.3,16.244132041931152
125,1039585,train,0.711643345,1.8102,49.85,0,3,124,0.241694775,-0.376375933,1.619685454,349.25800000000004,O=C(CN(CC1CCCO1)C(=O)C1CC1(Cl)Cl)N1CCCC1,-6.8,22.0479257106781
126,1023731,train,0.725533905,3.0264,84.08,2,4,116,0.25674926800000003,-0.496765888,1.830062145,309.325,COc1ccc(NC(=O)c2cnc3[nH]c(C(C)=O)cc3c2)cc1,-8.1,21.345277309417725
127,766456,train,0.8072277729999999,2.77294,63.68,0,4,122,0.338745576,-0.378683826,2.362905611,333.409,Cc1ccc(OS(=O)(=O)c2cccc(C(=O)N(C)C)c2)c(C)c1,-8.6,15.646316289901733
128,171784,train,0.864480699,1.5282,78.51,2,3,126,0.25622409399999996,-0.350440159,1.56116726,327.384,O=C(NC1CCN2C(=O)c3ccccc3NC(=O)C12)C1CCCC1,-8.0,13.209671258926392
129,1503004,train,0.8710086090000001,2.2135,38.33,1,2,98,0.222721787,-0.37186045,2.0895103319999997,251.301,COC(C)(CNC(=O)C1CC1)c1ccccc1F,-7.4,13.027286052703857
