,Unnamed: 0,can,active,decoy,other,score,time
94,94,COc4cc3ncc(C#N)c(Nc2ccc(NCNc1ccccc1)c(Cl)c2)c3cc4NC(=O)\C=C\CN(C)C,1,0,0,-9.0,42.7486777305603
95,95,CC(=O)Nc3cc2ncnc(NCc1ccccc1)c2cn3,1,0,0,-9.3,9.901543140411377
96,96,CCOc4cc3ncc(C#N)c(Nc2ccc(OCc1ccccc1)c(Cl)c2)c3cc4NC(=O)\C=C\CN5CCC5,1,0,0,-8.5,42.70526313781738
97,97,Nc3ncnc(Nc2ccc(OCc1ccccc1)c(Cl)c2)c3c5nnc(CCN4CCOCC4)o5,1,0,0,-10.0,32.56687593460083
98,98,CCN(CC)C(C)(CCc1ncnc2cc(OC)c(OC)cc12)Cc3ccccc3,1,0,0,-8.5,23.805007696151733
99,99,Oc2ccc(\C=C(/C#N)C(=O)NCCCCNC(=O)C(=C/c1ccc(O)c(O)c1)/C#N)cc2O,1,0,0,-9.3,48.057029724121094
100,100,CCc1ccc(cc1)[C@@H]2[C@H]3C[C@@H](CC=C3C(=C(C2(C#N)C#N)N)C#N)C,0,1,0,-8.8,14.742721557617188
101,101,CSc1[nH]c(=O)c2c(n1)NC(=O)C[C@H]2c3ccc(c(c3)Cl)Cl,0,1,0,-8.2,9.562549352645874
102,102,CC[C@H]1CCCC[NH+]1CCCN2C(=O)c3cc4c(n3C[C@@]2(C)C(=O)NC5CCCCCC5)cc(o4)C,0,1,0,-10.5,25.98500394821167
103,103,c1ccc2c(c1)c(c(o2)C(=O)N3CCCC3)NC(=O)c4c(cccc4F)F,0,1,0,-9.7,13.81998610496521
104,104,CC(C)c1ccc(cc1)[C@@H](C(=O)NC[C@H]2CCCO2)N(Cc3cccs3)C(=O)Cn4c5ccccc5nn4,0,1,0,-8.0,32.071749448776245
105,105,CCC[NH+](CC1CC1)[C@H]2CCc3c(c(nn3CC=C)C(=O)N4CCCCC4)C2,0,1,0,-9.0,15.994212627410889
106,106,Cc1ccc(cc1)SCC(=O)N(CC[NH+](C)C)c2nc3c(ccc(c3s2)C)C,0,1,0,-8.9,16.81254291534424
107,107,CC(=O)c1ccc(cc1)c2ccc(o2)C(=O)OCC(=O)Nc3cc4c(cc3Br)[nH]c(=O)[nH]4,0,1,0,-9.7,24.633066654205322
108,108,CCCN([C@@H](c1ccc(cc1)N(C)C)C(=O)NC(C)(C)CC(C)(C)C)C(=O)Cc2ccc3c(c2)OCO3,0,1,0,-7.8,35.247862815856934
109,109,Cc1ccc(c(c1)C)NC(=O)[C@@H]2CCCN(C2)c3nnc(s3)n4c(ccc4C)C,0,1,0,-9.1,14.625082015991211
110,110,Cc1ccc(c(c1)C)NC(=O)N[C@H](c2ccc(cc2)Cl)c3nnc(o3)c4ccccc4,0,1,0,-9.8,19.660174131393433
111,111,c1ccc(cc1)[C@@H](C(=O)N)NC(=O)c2csc(n2)[C@@H]3CCC[NH2+]3,0,1,0,-9.4,12.202540874481201
112,112,CC(C)CCN(CCC(C)C)C(=O)CS[C@@H]1NN=C(N1c2ccc(cc2)Cl)C3=c4ccccc4=[NH+]C3,0,1,0,-9.8,33.11048984527588
113,113,C[C@H]1CCCN(C1)S(=O)(=O)c2ccc(cc2)C(=O)NNc3nc4c(cc(cc4s3)F)F,0,1,0,-9.5,18.258002996444702
114,114,c1cc(cc(c1)Cl)C(=O)NNC(=O)CSc2nnc(o2)c3ccc(cc3)F,0,1,0,-8.6,17.6696560382843
115,115,c1ccc2c(c1)nc(o2)N3CCC(CC3)n4cc(nn4)C5(CCCC5)O,0,1,0,-8.7,11.631821870803833
116,116,Cc1ccc(c(c1)N2CC[NH+](CC2)[C@@H](c3cc4cc(cc(c4[nH]c3=O)C)C)c5nnnn5C[C@H]6CCCO6)C,0,1,0,-10.2,27.510146617889404
117,117,C[C@@H](C(=O)Nc1ccn(n1)Cc2cn3ccccc3n2)Oc4ccc(cc4)Cl,0,1,0,-9.0,16.87329602241516
118,118,Cc1cccc2c1oc(c2)C(=O)Nc3c(c4c(s3)CCCC4)C(=O)NC[C@@H]5CCCO5,0,1,0,-9.3,19.195218086242676
119,119,c1ccnc(c1)c2[nH]c(=O)cc(n2)[C@@H]3CC[NH+](C3)C[C@@H]4CCC=CC4,0,1,0,-9.8,11.460100173950195
120,120,Cc1cc(n(n1)CCCNC(=O)[C@H]2CN(CC23CC[NH2+]CC3)C(=O)[C@H](C(C)C)Oc4ccccc4)C,0,1,0,-7.8,28.35868787765503
121,121,Cc1cc(c(n1c2nccs2)C)C(=O)CSc3nnc(n3N)COc4cccc(c4)OC,0,1,0,-8.2,28.755632400512695
122,122,C[C@H]1CCC[C@@H](C1)Nc2cnnc(n2)Cl,0,1,0,-7.2,6.53644061088562
123,123,CCCC(=O)N1CCc2cc(c(cc2[C@@H]1CC(C)C)OC)OC,0,1,0,-7.3,10.690593719482422
124,124,CCC(CC)(C#C)NC(=O)CSc1nnc(n1c2cccc(c2)Cl)N3CCCC3,0,1,0,-6.6,22.92868947982788
125,125,CCOc1ccc(cc1)CN(Cc2ccco2)[C@H](c3cc4cc(ccc4[nH]c3=O)C)c5nnnn5CCOC,0,1,0,-7.9,42.64061379432678
126,126,CCn1c(nnc1SCC(=O)Nc2cc(cc(c2C)C)S(=O)(=O)N)c3ccccc3C,0,1,0,-8.5,23.670899629592896
127,127,C1CCCC(CC1)C(=O)NC2(CCCC2)C(=S)N,0,1,0,-6.9,8.93928861618042
128,128,CC[NH+](CC)C[C@@H](C)n1c2ccc(cc2nc1CCl)C,0,1,0,-6.6,10.625839233398438
129,129,Cc1ccccc1N2[C@H](Nc3ccccc3C2=O)SCC(=O)N/N=C/C4=c5ccccc5=[NH+]C4,0,1,0,-11.6,23.68802046775818
130,130,Cc1ccc2c(c1)sc(n2)N(CC[NH+](C)C)C(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)Cl,0,1,0,-10.1,24.488075256347656
131,131,c1cc(n(c1)Cc2ccc(cc2)F)C[NH+](CC3CCCCC3)C[C@H](COCc4ccco4)O,0,1,0,-9.8,38.069337129592896
132,132,COc1cccc(c1)[C@H]2[C@H]3CC=C[C@@H]3c4cccc(c4N2)O,0,1,0,-8.5,9.345479249954224
133,133,CC(C)c1ccc(cc1)[C@H]2c3c(n[nH]c3C(=O)N2)c4ccco4,0,1,0,-8.9,9.512575626373291
134,134,c1cc(ccc1c2nc(co2)C(=O)NCC(F)(F)F)N,0,1,0,-8.3,10.824305057525635
135,135,Cc1c(ccc2c1nc(cc2C(=O)NN)c3ccc(cc3)CC(C)C)Cl,0,1,0,-10.3,13.443393468856812
136,136,CC[C@@]1(C(=O)N(C(=O)N1)C[NH+]2CCC(CC2)C(=O)Nc3ccc4c(c3)OCO4)c5ccc(cc5)C,0,1,0,-9.1,23.389735460281372
137,137,c1c(c(sc1Cl)Cl)c2nnc(o2)NC(=O)C3CCCCC3,0,1,0,-8.7,8.805809259414673
138,138,CCc1ccccc1NC(=O)CN(C)S(=O)(=O)c2cc3c(cc2C)NC(=O)[C@H](O3)C,0,1,0,-10.3,18.014038801193237
139,139,Cc1ccc2c(c1)C3=C([C@H](O2)c4cccc(c4)F)[C@H](N5C(=N3)NC=N5)c6cccnc6,0,1,0,-7.9,16.0218665599823
140,140,Cc1cccc(c1)[C@@H]2c3cc(ccc3CCN2C(=O)C4CCCC4)O[C@@H](C)C(=O)NC5CC5,0,1,0,-9.9,18.038206338882446
141,141,C=CCSc1nc2c(nn1)-c3cc(ccc3N[C@H](O2)c4ccncc4)Br,0,1,0,-8.2,12.003416061401367
142,142,Cc1ccc(cc1)[C@H](C)NC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)c4ccccc4OC,0,1,0,-10.3,18.341029167175293
143,143,CC(C)[C@H](C(=O)N/N=C/c1cc(ccc1N2CCCC2)[N+](=O)[O-])NC(=O)c3ccc(c(c3)Cl)Cl,0,1,0,-8.6,28.658901691436768
144,144,Cc1ccc(cc1)[C@H](C2CC2)NC(=O)CN3C(=O)[C@]4(CCOc5c4cccc5)NC3=O,0,1,0,-9.1,16.803463459014893
145,145,Cc1ccccc1CCNC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)c4ccc(nc4)Oc5ccccc5,0,1,0,-11.1,22.725296020507812
146,146,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc3n(c2=O)C[C@H]4C[C@@H]3CN(C4)C(=O)c5ccc(cc5)c6ccccc6,0,1,0,-10.7,26.471854209899902
147,147,CCOC(=O)c1c(c(sc1NC(=O)CSc2nnc(n2C[C@@H]3CCCO3)c4ccn(n4)C)C)C,0,1,0,-7.3,29.554813861846924
148,148,c1cc(=O)oc2c1cc(cc2)S(=O)(=O)NC34CC5CC(C3)CC(C5)C4,0,1,0,-9.3,10.627874374389648
149,149,C[C@@H]1C[C@H]1C(=O)OCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,0,1,0,-8.0,13.060593843460083
150,150,CCCOc1ccc(cc1OCC)[C@H]2CN3C(=O)CN(C(=O)[C@]3(c4c2c5ccccc5[nH]4)C)C[C@@H]6CCCO6,0,1,0,-10.0,24.60367512702942
151,151,C[C@@H]1CCCC[C@@H]1NC(=S)NNC(=O)CCC2=c3ccccc3=[NH+]C2,0,1,0,-9.5,17.226110219955444
152,152,Cc1ccc(c(c1)Cl)NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)CCC(=O)N3,0,1,0,-8.3,17.722160577774048
153,153,c1ccc(c(c1)N2CC[NH+](CC2)[C@@H](CNC(=O)c3ccc4c(c3)OCO4)c5ccco5)F,0,1,0,-9.7,18.70309591293335
154,154,C[C@@H]1c2ccsc2CCN1C(=O)N[C@@H](C)c3ccc(cc3)NC(=O)NC4CC4,0,1,0,-10.1,14.573543787002563
155,155,Cc1ccc(c(c1)S(=O)(=O)/N=C(/CNc2ccccc2[N+](=O)[O-])\[O-])C,0,1,0,-7.7,14.01398754119873
156,156,COC(=O)CC[C@@H](C(=O)OC)NC(=O)N1CCc2c([nH+]c[nH]2)[C@@H]1c3ccc(cc3)Br,0,1,0,-6.9,19.50438141822815
157,157,CN(C)c1ccccc1NC(=O)NC2(CCC2)c3ccccc3,0,1,0,-7.3,10.689067125320435
158,158,CC[C@](C)(C(=O)NC1CCCCC1)N(c2ccc(cc2)C)C(=O)C[C@@H]3C(=O)NC(=O)N3,0,1,0,-8.2,18.355387926101685
159,159,Cn1c(=O)c2ccsc2nc1SCC(=O)N(C)C3(CCCCC3)C#N,0,1,0,-8.3,14.450762271881104
160,160,c1ccc(c(c1)[C@H]2C3=C(C[C@H](CC3=O)c4ccccc4Cl)Nc5ccccc5N2)[N+](=O)[O-],0,1,0,-6.6,15.657386302947998
161,161,CC1CC[NH+](CC1)Cc2cc(=O)[nH]c(n2)N3CCN(CC3)C(=O)CCC4CCCC4,0,1,0,-9.9,16.167518615722656
162,162,CC[NH+](CC)Cc1c(cc(c2c1O/C(=C\c3cc(ccc3OC)OC)/C2=O)C)O,0,1,0,-8.1,17.41044330596924
163,163,Cc1ccc(cc1C)c2cc(c3ccccc3n2)C(=O)N/N=C(/C)\c4ccc(cc4)NS(=O)(=O)C,0,1,0,-11.8,27.697935342788696
164,164,CCc1ccc2=[NH+]C(=O)[C@@H](C=c2c1)[C@H]([C@@H]3N=NNN3C(C)(C)C)[NH+](Cc4ccc(cc4)F)Cc5ccco5,0,1,0,-8.9,38.776843309402466
165,165,CCc1ccc(cc1)c2csc(n2)NC(=O)[C@@H](C)SCc3[nH]c(=O)c4c(c(sc4n3)C)C,0,1,0,-8.9,23.134735107421875
166,166,CCN(c1cccc2c1cccc2)C(=O)CN3C(=O)[C@@](NC3=O)(C)c4ccc(cc4)OC,0,1,0,-9.4,18.83008575439453
167,167,CCOc1ccc(cc1)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N([C@@H]4C(=O)NC5CCCCC5)C6CCCCCC6)O3,0,1,0,-8.8,31.546138525009155
168,168,Cc1nc2ccccc2n1CCCNS(=O)(=O)c3ccc4c(c3)oc(n4)[O-],0,1,0,-8.2,16.3877432346344
169,169,CSN1[C@H](CCC[C@@]12CCC[C@@H](C2)O)c3ccccc3O,0,1,0,-7.3,9.878369092941284
170,170,Cc1c(cccc1Cl)S(=O)(=O)NC[C@@H](c2ccc3c(c2)CCCN3C)[NH+](C)C,0,1,0,-9.0,17.51113271713257
171,171,CC[NH+](Cc1[nH]c(=O)c2c3c(sc2n1)C[C@H](CC3)C)C[C@@H](COc4ccccc4C)O,0,1,0,-9.5,22.234764099121094
172,172,C[C@H](C(=O)NC(=O)NCC(F)(F)F)[NH+]1CCN(CC1)S(=O)(=O)c2ccc(s2)Cl,0,1,0,-8.0,18.33090376853943
173,173,CC[C@H](c1nnnn1C2CCCC2)[NH+](CCc3cccc(c3)C)Cc4cc5cccc(c5[nH]c4=O)C,0,1,0,-9.7,30.097219944000244
174,174,CCCc1cc(nc(n1)SCC(=O)Nc2ccc3c(c2)OC4(O3)CCCC4)[O-],0,1,0,-9.6,15.884582757949829
175,175,C[C@H](C(=O)N/N=C/1\c2ccccc2N(C1=O)CCOc3ccccc3)Sc4ccccn4,0,1,0,-9.7,24.015892028808594
176,176,CC1(CC2=C([C@H](c3c(=O)[nH]c(nc3N2)SC)c4ccc(c(c4OC)OC)OC)C(=O)C1)C,0,1,0,-6.8,16.45580816268921
177,177,C/C(=N\Nc1ccccn1)/c2ccc3c(c2)Nc4ccccc4S3,0,1,0,-10.2,8.73083233833313
178,178,CC[C@H](C(=O)Nc1cc(on1)C)Nc2ccc(cc2)C(=O)NC3CCCCC3,0,1,0,-9.0,19.930519580841064
179,179,c1cc(sc1)c2nc(no2)C[NH+]3CCC(CC3)NC(=O)c4ccsc4,0,1,0,-8.7,13.935067176818848
180,180,CC[C@@H](c1nnnn1Cc2ccccc2)[NH+](Cc3cc4cc(c(cc4[nH]c3=O)C)C)C5CCCC5,0,1,0,-8.5,26.800655126571655
